rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
625,présent,gift; present; (the) present,freedict,107.048,5.08,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""gift"", ""kaikki"": ""present"", ""omw"": ""gift""}",verified_strong
626,pareil,like; alike; similar,freedict,106.901,4.82,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""alike|like|similar"", ""kaikki"": ""alike|like"", ""omw"": ""alike|like|similar""}",verified_strong
627,simplement,just; merely; simply,freedict,106.87,5.06,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""just|merely|simply"", ""kaikki"": ""simply"", ""omw"": ""just|merely|simply""}",verified_strong
628,prévenir,prevent,freedict,106.73900000000003,4.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""prevent"", ""kaikki"": ""prevent"", ""omw"": ""prevent""}",verified_strong
629,prouver,prove,freedict,106.309,4.53,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""prove"", ""kaikki"": ""prove"", ""omw"": ""prove""}",verified_strong
630,patient,patient,freedict,106.251,4.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""patient"", ""kaikki"": ""patient"", ""omw"": ""patient""}",verified_strong
631,est,east; East,freedict,106.07,7.20,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""east"", ""kaikki"": ""east"", ""omw"": ""east""}",verified_strong
632,conseil,advice; counsel,freedict,105.975,5.38,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""advice|counsel"", ""kaikki"": ""advice"", ""omw"": ""advice|counsel""}",verified_strong
633,voyage,trip; voyage; journey,freedict,105.699,4.99,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""journey|trip|voyage"", ""kaikki"": ""journey|trip|voyage"", ""omw"": ""journey|trip|voyage""}",verified_strong
634,réaliser,keep; achieve; act out; observe,freedict,105.68700000000003,4.70,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""achieve|act|keep|observe|out"", ""kaikki"": ""out"", ""omw"": ""achieve|out""}",verified_strong
635,spécial,special; particular,freedict,105.583,4.66,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""particular|special"", ""kaikki"": ""special"", ""omw"": ""particular|special""}",verified_strong
636,embrasser,kiss; embrace,freedict,105.453,4.09,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""embrace|kiss"", ""kaikki"": ""embrace|kiss"", ""omw"": ""embrace|kiss""}",verified_strong
637,arranger,fix up; arrange,freedict,105.339,3.90,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""arrange|fix|up"", ""kaikki"": ""arrange"", ""omw"": ""arrange|fix|up""}",verified_strong
638,sauter,jump; leap; spring,freedict,105.15200000000002,4.31,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""jump|leap|spring"", ""kaikki"": ""jump"", ""omw"": ""jump|leap|spring""}",verified_strong
639,danser,dance,freedict,105.08600000000001,4.22,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""dance"", ""kaikki"": ""dance"", ""omw"": ""dance""}",verified_strong
640,stupide,addled; stupid; foolish; idiotic,freedict,105.063,4.25,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""addl|foolish|idiotic|stupid"", ""kaikki"": ""stupid"", ""omw"": ""foolish|idiotic|stupid""}",verified_strong
641,habitude,way; habit; custom,freedict,105.025,4.83,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""custom|habit|way"", ""kaikki"": ""habit"", ""omw"": ""custom|habit""}",verified_strong
642,loi,law,freedict,104.994,5.44,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""law"", ""kaikki"": ""law"", ""omw"": ""law""}",verified_strong
643,ressentir,feel; sense,freedict,104.987,4.05,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""feel|sense"", ""kaikki"": ""feel"", ""omw"": ""feel""}",verified_strong
644,traiter,treat; handle; deal with,freedict,104.385,4.55,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""deal|handle|treat"", ""kaikki"": ""treat"", ""omw"": ""deal|handle|treat""}",verified_strong
645,craindre,fear; be afraid of,freedict,104.16499999999999,4.10,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""afraid|fear"", ""kaikki"": ""fear"", ""omw"": ""afraid|fear""}",verified_strong
646,liste,list; index; table; tablet,freedict,104.098,5.14,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""index|list|table|tablet"", ""kaikki"": ""list"", ""omw"": ""list""}",verified_strong
647,rendez-vous,date; rendezvous; appointment,freedict,103.968,4.92,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""appoint|date|rendezvou"", ""kaikki"": ""appoint|date|rendezvou"", ""omw"": ""appoint|date|rendezvou""}",verified_strong
648,froid,cold; bleak; chilly; frigid,freedict,103.96300000000001,4.82,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bleak|chilly|cold|frigid"", ""kaikki"": ""cold"", ""omw"": ""bleak|chilly|cold|frigid""}",verified_strong
649,cheval,horse,freedict,103.544,4.70,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""horse"", ""kaikki"": ""horse"", ""omw"": ""horse""}",verified_strong
650,mener,lead; guide; conduct,freedict,103.519,4.48,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""conduct|guide|lead"", ""kaikki"": ""lead"", ""omw"": ""conduct|lead""}",verified_strong
651,magnifique,grand; bright; lovely; superb,freedict,103.459,4.80,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bright|grand|lovely|superb"", ""kaikki"": ""superb"", ""omw"": ""bright|grand|lovely|superb""}",verified_strong
652,ailleurs,elsewhere,freedict,102.459,5.49,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""elsewhere"", ""kaikki"": ""elsewhere"", ""omw"": ""elsewhere""}",verified_strong
653,hôtel,hotel,freedict,102.446,4.97,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""hotel"", ""kaikki"": ""hotel"", ""omw"": ""hotel""}",verified_strong
654,oncle,uncle,freedict,102.374,4.36,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""uncle"", ""kaikki"": ""uncle"", ""omw"": ""uncle""}",verified_strong
655,ferme,fast; firm; stable,freedict,102.19900000000001,4.87,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""fast|firm|stable"", ""kaikki"": ""firm""}",verified
656,table,table,freedict,101.247,4.92,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""table"", ""kaikki"": ""table"", ""omw"": ""table""}",verified_strong
657,complètement,completely; entirely; fully,explicit_high_risk_review,100.87700000000001,4.93,False,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""fully"", ""kaikki"": ""completely"", ""omw"": ""completely|entirely|fully""}",verified_explicit_review
658,doute,doubt,freedict,100.84800000000001,5.22,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""doubt"", ""kaikki"": ""doubt"", ""omw"": ""doubt""}",verified_strong
659,sympa,nice; friendly; pleasant (informal),explicit_high_risk_review,100.52199999999999,4.72,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""nice""}",verified_explicit_review
660,signer,sign,freedict,100.46100000000006,4.37,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""sign"", ""kaikki"": ""sign"", ""omw"": ""sign""}",verified_strong
661,approcher,bring close together,freedict,100.20000000000002,4.05,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bring|close|together"", ""kaikki"": ""close"", ""omw"": ""close""}",verified_strong
662,éviter,avoid; evade,freedict,99.86300000000001,4.99,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""avoid|evade"", ""kaikki"": ""avoid"", ""omw"": ""avoid|evade""}",verified_strong
663,discuter,discuss,freedict,99.66900000000003,4.58,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""discus"", ""kaikki"": ""discus"", ""omw"": ""discus""}",verified_strong
664,épouser,"to marry, to wed; to marry, to get married, wed; to cling to, hug (of tight clothes etc.)",kaikki,99.64199999999998,3.99,False,True,False,False,True,True,False,omw,"{""kaikki"": ""cling|cloth|etc|get|hug|marr|marry|tight|wed"", ""omw"": ""get|marr|marry|wed""}",verified
665,con,cunt; pussy,freedict,99.576,4.90,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""cunt|pussy"", ""kaikki"": ""cunt|pussy"", ""omw"": ""cunt|pussy""}",verified_strong
666,lancer,launch,freedict,99.407,4.68,False,False,True,False,True,False,False,omw,"{""freedict"": ""launch"", ""omw"": ""launch""}",verified
667,fier,proud,freedict,99.35000000000001,4.54,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""proud"", ""kaikki"": ""proud"", ""omw"": ""proud""}",verified_strong
668,ficher,"to file; put/stick; not care (se ficher de, informal)",explicit_high_risk_review,99.03,2.93,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""care|not""}",verified_explicit_review
669,dangereux,dangerous,freedict,98.952,4.70,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""dangerou"", ""kaikki"": ""dangerou"", ""omw"": ""dangerou""}",verified_strong
670,inspecteur,inspector,freedict,98.766,4.24,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""inspector"", ""kaikki"": ""inspector"", ""omw"": ""inspector""}",verified_strong
671,dos,back,freedict,98.275,4.94,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""back"", ""kaikki"": ""back"", ""omw"": ""back""}",verified_strong
672,espèce,kind; sort; species,freedict,98.16799999999999,4.91,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""kind|sort|specy"", ""kaikki"": ""kind|sort|specy"", ""omw"": ""kind|sort|specy""}",verified_strong
673,public,public,freedict,98.161,5.34,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""public"", ""kaikki"": ""public"", ""omw"": ""public""}",verified_strong
674,bordel,bawdy; brothel; whorehouse; house of ill fame,freedict,98.113,4.65,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bawdy|brothel|fame|house|ill|whorehouse"", ""kaikki"": ""brothel"", ""omw"": ""brothel|house|ill|whorehouse""}",verified_strong
675,chanson,song,freedict,98.00299999999999,4.87,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""song"", ""kaikki"": ""song"", ""omw"": ""song""}",verified_strong
676,impression,print; trace; track; effect,freedict,97.73100000000001,5.06,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""effect|print|trace|track"", ""kaikki"": ""effect|print"", ""omw"": ""effect|print""}",verified_strong
677,virer,to fire/dismiss; turn; remove; transfer (informal senses vary),explicit_high_risk_review,97.71099999999998,4.10,False,True,False,False,True,False,False,kaikki|omw,"{""kaikki"": ""fire|turn"", ""omw"": ""turn""}",verified_explicit_review
678,personnel,own; personal,freedict,97.616,4.95,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""own|personal"", ""kaikki"": ""personal"", ""omw"": ""personal""}",verified_strong
679,censé,supposed to; meant to,explicit_high_risk_review,97.554,4.33,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""meant|suppos""}",verified_explicit_review
680,autour,goshawk; roundabout; thereabout; thereabouts,freedict,97.503,5.21,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""goshawk|roundabout|thereabout"", ""kaikki"": ""goshawk""}",verified
681,règle,rule; regulation,freedict,97.193,4.72,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""regul|rule"", ""kaikki"": ""regul|rule"", ""omw"": ""regul|rule""}",verified_strong
682,témoin,witness,freedict,96.971,4.43,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""witnes"", ""kaikki"": ""witnes"", ""omw"": ""witnes""}",verified_strong
683,absolument,absolutely; definitely; without fail,freedict,96.896,4.89,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""absolutely|definitely|fail|without"", ""kaikki"": ""absolutely"", ""omw"": ""absolutely|definitely|without""}",verified_strong
684,journal,gazette; journal; magazine; newspaper,freedict,96.784,5.00,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""gazette|journal|magazine|newspaper"", ""kaikki"": ""newspaper"", ""omw"": ""gazette|journal|newspaper""}",verified_strong
685,prévoir,foresee; surmise; forecast; conjecture,freedict,96.73100000000001,4.20,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""conjecture|forecast|foresee|surmise"", ""kaikki"": ""forecast"", ""omw"": ""forecast|foresee|surmise""}",verified_strong
686,tueur,killer; murderer,explicit_high_risk_review,96.57900000000001,4.05,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""killer""}",verified_explicit_review
687,hors,outside,freedict,96.468,5.08,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""outside"", ""kaikki"": ""outside"", ""omw"": ""outside""}",verified_strong
688,dégager,release; flow off; flow down; distinguish,freedict,96.45800000000003,4.09,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""distinguish|down|flow|off|release"", ""kaikki"": ""off|release"", ""omw"": ""off|release""}",verified_strong
689,mission,mission,freedict,96.31,4.99,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""mission"", ""kaikki"": ""mission"", ""omw"": ""mission""}",verified_strong
690,souhaiter,hope; wish; desire,freedict,95.583,4.00,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""desire|hope|wish"", ""kaikki"": ""desire|hope|wish"", ""omw"": ""desire|hope|wish""}",verified_strong
691,surveiller,rule; audit; check; advert,freedict,95.18200000000002,4.19,False,False,True,False,True,False,False,omw,"{""freedict"": ""advert|audit|check|rule"", ""omw"": ""check""}",verified
692,colère,"wrath; anger, rage",kaikki,95.09100000000001,4.65,False,True,False,False,True,False,False,omw,"{""kaikki"": ""anger|rage|wrath"", ""omw"": ""anger|rage|wrath""}",verified
693,risquer,risk; hazard; venture,freedict,94.639,3.88,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""hazard|risk|venture"", ""kaikki"": ""risk"", ""omw"": ""hazard|risk|venture""}",verified_strong
694,décision,decision,freedict,94.449,4.97,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""decision"", ""kaikki"": ""decision"", ""omw"": ""decision""}",verified_strong
695,signifier,mean; imply; signify,freedict,94.421,3.75,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""imply|mean|signify"", ""kaikki"": ""mean|signify"", ""omw"": ""imply|mean|signify""}",verified_strong
696,ennemi,enemy; adverse; hostile; adversary,freedict,94.1,4.57,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""adversary|adverse|enemy|hostile"", ""kaikki"": ""enemy"", ""omw"": ""adversary|enemy|hostile""}",verified_strong
697,paix,peace,freedict,94.054,4.97,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""peace"", ""kaikki"": ""peace"", ""omw"": ""peace""}",verified_strong
698,soin,care; concern,freedict,94.04400000000001,4.70,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""care|concern"", ""kaikki"": ""care"", ""omw"": ""care|concern""}",verified_strong
699,proche,near; next; close; nearby,freedict,94.03999999999999,5.01,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""close|near|nearby|next"", ""kaikki"": ""close|near|nearby"", ""omw"": ""close|near|nearby|next""}",verified_strong
700,retirer,withdraw; draw back; take off (clothes),freedict,93.74900000000001,4.53,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""back|cloth|draw|off|take|withdraw"", ""kaikki"": ""cloth|off|take"", ""omw"": ""back|draw|off|take|withdraw""}",verified_strong
701,exact,exact; right; proper; correct,freedict,93.478,4.26,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""correct|exact|proper|right"", ""kaikki"": ""exact"", ""omw"": ""correct|exact|proper|right""}",verified_strong
702,faim,hunger,freedict,93.339,4.61,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""hunger"", ""kaikki"": ""hunger"", ""omw"": ""hunger""}",verified_strong
