rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
662,عدم,"being lost; non-possession, lack; nonexistence, negation, nonentity, nothingness, void",kaikki,2403,4.89,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""lack|lost|negation|non-possession|nonentity|nonexistence|nothingnes|void"", ""readurdu"": ""lack|lost|negation|non-possession|nonentity|nonexistence|nothingnes|void""}",verified
663,مال,hero; boxer; money,kaikki,2399,5.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""boxer|hero|money"", ""readurdu"": ""money""}",verified
664,مجھ,oblique singular of میں (ma͠i),kaikki,2386,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ma|oblique"", ""readurdu"": ""ma|oblique""}",verified
665,مشہور,"famous, reputed",kaikki,2379,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""famou|reput"", ""readurdu"": ""famou""}",verified
666,دعا,"hope, wish; prayer, supplication; the prayers in the Qur'an",kaikki,2377,5.33,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""hope|prayer|qur'an|supplic|wish"", ""readurdu"": ""prayer""}",verified
667,گل,bole; hook; neck,kaikki,2375,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bole|hook|neck"", ""readurdu"": ""hook|neck""}",verified
668,اساتذہ,formal plural of اُسْتاد (ustād),kaikki,2367,4.82,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""formal|ust"", ""readurdu"": ""formal|ust""}",verified
669,مرض,"disease, illness, sickness, malady",kaikki,2366,4.73,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""disease|illnes|malady|sicknes"", ""readurdu"": ""disease""}",verified
670,گیس,"fart; gas, petrol",kaikki,2362,4.72,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fart|gas|petrol"", ""readurdu"": ""gas""}",verified
671,تجارتی,"anything related to trade; mercantile, commercial, business",kaikki,2361,4.84,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""anyth|busines|commercial|mercantile|relat|trade"", ""readurdu"": ""anyth|busines|commercial|mercantile|relat|trade""}",verified
672,اتفاق,unity; likeness; coincidence,kaikki,2358,4.99,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""coincidence|likenes|unity"", ""readurdu"": ""coincidence|unity""}",verified
673,انجام,"end, finishing; result, conclusion",kaikki,2358,5.27,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""conclusion|end|finish|result"", ""readurdu"": ""end""}",verified
674,گرم,"warm; hot; angry, furious; active, live; fresh",kaikki,2358,4.80,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""active|angry|fresh|furiou|hot|live|warm"", ""readurdu"": ""active|angry|fresh|furiou|hot|live|warm""}",verified
675,ملزم,"accused, charged",kaikki,2351,4.92,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""accus|charg"", ""readurdu"": ""accus|charg""}",verified
676,ادبی,moral; literary,kaikki,2345,4.87,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""literary|moral"", ""readurdu"": ""literary|moral""}",verified
677,گھروں,"oblique plural of گَھر (ghar, “home; house”)",kaikki,2341,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ghar|home|house|oblique"", ""readurdu"": ""ghar|home|house|oblique""}",verified
678,گاڑی,"car; any railed vehicle (train, tram); any four-wheeled motor vehicle (bus, truck)",kaikki,2337,5.20,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""any|bus|car|four-wheel|motor|rail|train|tram|truck|vehicle"", ""readurdu"": ""any|bus|car|four-wheel|motor|truck|vehicle""}",verified
679,مغربی,western,kaikki,2337,5.19,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""western"", ""readurdu"": ""western""}",verified
680,ذہنی,ideal; mental; subjective,kaikki,2334,4.72,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ideal|mental|subjective"", ""readurdu"": ""ideal|mental""}",verified
681,زبانوں,oblique plural of زُبان (zubān),kaikki,2334,4.63,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""oblique|zub"", ""readurdu"": ""oblique|zub""}",verified
682,مسئلے,direct plural; oblique/vocative singular,kaikki,2333,4.48,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
683,جمہوریت,republic; democracy,kaikki,2319,5.18,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""democracy|republic"", ""readurdu"": ""democracy|republic""}",verified
684,کہاں,where,kaikki,2314,5.20,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""where"", ""readurdu"": ""where""}",verified
685,ذاتی,innate; natural; inherent,kaikki,2313,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""inherent|innate|natural"", ""readurdu"": ""inherent|innate|natural""}",verified
686,خوراک,dose; one's appetite or diet; expenses (of an employee etc.),kaikki,2312,4.65,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""appetite|diet|dose|employee|etc|expens|one'"", ""readurdu"": ""appetite|diet|dose|etc|one'""}",verified
687,اسپتال,hospital,kaikki,2310,4.94,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""hospital"", ""readurdu"": ""hospital""}",verified
688,وزارت,ministry; vizierate; premiership,kaikki,2306,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""ministry|premiership|vizierate"", ""readurdu"": ""ministry|premiership|vizierate""}",verified
689,خاتون,lady; noblewoman,kaikki,2304,5.27,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""lady|noblewoman"", ""readurdu"": ""lady|noblewoman""}",verified
690,خراب,"rotten; volatile; bad, evil",kaikki,2298,5.03,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bad|evil|rotten|volatile"", ""readurdu"": ""bad|evil|rotten""}",verified
691,کمپیوٹر,computer,kaikki,2295,4.72,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""computer"", ""readurdu"": ""computer""}",verified
692,ناکام,failed; unsuccessful,kaikki,2293,5.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fail|unsuccessful"", ""readurdu"": ""fail|unsuccessful""}",verified
693,نور,splendour; divine light; name of a chapter,kaikki,2292,5.00,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""chapter|divine|light|name|splendour"", ""readurdu"": ""divine|light|name|splendour""}",verified
694,تحقیق,"research, investigation; truth, exactness, fact, verification",kaikki,2291,5.19,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""exactnes|fact|investig|research|truth|verific"", ""readurdu"": ""exactnes|fact|investig|research|truth|verific""}",verified
695,مقصد,purpose (ie. intention; goal; aim),kaikki,2291,5.27,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""aim|goal|ie|intention|purpose"", ""readurdu"": ""aim|purpose""}",verified
696,افغان,Afghan (a person from Afghanistan); Pashtun (a person of Pashtun ethnicity),kaikki,2287,5.10,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""afghan|afghanistan|ethnicity|pashtun"", ""readurdu"": ""afghan""}",verified
697,حضور,huzoor; master; beloved,kaikki,2285,5.05,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""belov|huzoor|master"", ""readurdu"": ""belov|huzoor|master""}",verified
698,تسلیم,acceptance,kaikki,2273,5.15,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""acceptance"", ""readurdu"": ""acceptance""}",verified
699,منہ,face; mouth; bad mood,kaikki,2268,5.28,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""bad|face|mood|mouth"", ""readurdu"": ""face|mouth""}",verified
700,ذریعہ,"source, resource; means, way, agency",kaikki,2254,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""agency|mean|resource|source|way"", ""readurdu"": ""mean""}",verified
701,ادارہ,"academy, body, institute; institution, department, establishment, organisation",kaikki,2248,5.05,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""academy|body|depart|establish|institute|institution|organis"", ""readurdu"": ""academy|body|depart|establish|institute|institution|organis""}",verified
702,انٹرنیشنل,international,kaikki,2240,4.89,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""international"", ""readurdu"": ""international""}",verified
703,ادھر,here; hither; yonder,kaikki,2236,5.11,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""here|hither|yonder"", ""readurdu"": ""here|hither""}",verified
704,امر,"command, order; permission, allowance; point, fact, case, thing",kaikki,2235,4.70,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""allowance|case|command|fact|order|permission|point"", ""readurdu"": ""case|command|fact|order|point""}",verified
705,ابتدائی,"early; beginning, inchoate, incipient, initial, primary, primordial, abortive, elementary, fundamental, primal, rudimental",kaikki,2231,5.20,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""abortive|beginn|early|elementary|fundamental|inchoate|incipient|initial|primal|primary|primordial|rudimental"", ""readurdu"": ""abortive|beginn|early|elementary|fundamental|inchoate|incipient|initial|primal|primary|primordial""}",verified
706,کہانی,"story, tale; lie, fiction; plot (to a book, movie or some play etc.)",kaikki,2231,5.15,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""book|etc|fiction|lie|movie|play|plot|some|story|tale"", ""readurdu"": ""book|etc|movie|play|plot|some|story|tale""}",verified
707,مرد,man,kaikki,2222,5.27,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""man"", ""readurdu"": ""man""}",verified
708,لڑکا,boy; son,kaikki,2215,4.53,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""boy|son"", ""readurdu"": ""boy|son""}",verified
709,کلو,"black, dark, someone of dark skin",kaikki,2213,4.69,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""black|dark|skin"", ""readurdu"": ""black|dark|skin""}",verified
710,بحث,"discussion; argument, debate",kaikki,2199,4.84,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""argu|debate|discussion"", ""readurdu"": ""argu|debate|discussion""}",verified
711,الفاظ,"plural of لَفْظ (lafz, “word”)",kaikki,2191,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""lafz|word"", ""readurdu"": ""word""}",verified
712,ٹھیک,well; exactly; rightly,kaikki,2185,5.10,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""exactly|rightly|well"", ""readurdu"": ""exactly|rightly|well""}",verified
713,اگلے,next (masculine plural/oblique),explicit_high_risk_review,2184,5.10,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""oblique"", ""readurdu"": ""next""}",verified_explicit_review
714,بیٹے,sons; son (oblique/vocative singular),explicit_high_risk_review,2178,5.19,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""oblique|vocative""}",verified_explicit_review
715,مسترد,"revoked, refuted; rejected, refused",kaikki,2175,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""refus|refut|reject|revok"", ""readurdu"": ""refus|refut|reject|revok""}",verified
716,مصروف,"busy, occupied, engaged",kaikki,2172,4.98,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""busy|engag|occup"", ""readurdu"": ""busy|occup""}",verified
717,آگ,fire; rage; anger,kaikki,2170,5.21,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""anger|fire|rage"", ""readurdu"": ""anger|fire""}",verified
718,عورتوں,"oblique plural of عَوْرَت (ʻaurat, “woman”)",kaikki,2166,4.89,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""aurat|oblique|woman"", ""readurdu"": ""aurat|oblique|woman""}",verified
719,سالانہ,"yearly, annual",kaikki,2165,4.83,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""annual|yearly"", ""readurdu"": ""annual|yearly""}",verified
720,چینی,sugar; Chinese,kaikki,2163,5.19,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""chinese|sugar"", ""readurdu"": ""chinese|sugar""}",verified
721,نقشہ,model; layout; blueprint,kaikki,2151,4.38,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""blueprint|layout|model"", ""readurdu"": ""blueprint|layout""}",verified
722,امور,affairs; matters,explicit_high_risk_review,2149,4.99,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""affair|matter""}",verified_explicit_review
723,کریم,"a male given name, Karim or Kareem, from Arabic",kaikki,2145,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arabic|given|kareem|karim|male|name"", ""readurdu"": ""arabic|given|kareem|karim|male|name""}",verified
724,ابو,"diminutive of اَبّا (abbā, “dad”)",kaikki,2136,5.27,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""abb|dad|diminutive"", ""readurdu"": ""abb|dad|diminutive""}",verified
725,ترجمان,"spokesman; translator, interpreter",kaikki,2131,5.21,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""interpreter|spokesman|translator"", ""readurdu"": ""translator""}",verified
726,گول,"round, circular, spherical",kaikki,2126,4.63,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""circular|round|spherical"", ""readurdu"": ""circular|round|spherical""}",verified
727,دفعہ,"group; occasion, time; a class in school",kaikki,2119,5.14,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""clas|group|occasion|school|time"", ""readurdu"": ""group|occasion|time""}",verified
728,راستے,direct plural; oblique/vocative singular,kaikki,2116,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
729,دہلی,"threshold, doorstep; Delhi (a megacity and union territory of India, containing the national capital New Delhi)",kaikki,2112,5.29,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""capital|contain|delhi|doorstep|india|megacity|national|new|territory|threshold|union"", ""readurdu"": ""capital|contain|delhi|doorstep|india|megacity|national|new|territory|threshold|union""}",verified
730,ظفر,"success; profit, gain; victory, triumph",kaikki,2110,4.72,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""gain|profit|succes|triumph|victory"", ""readurdu"": ""gain|profit|succes|triumph|victory""}",verified
731,وسیع,"wide, extensive, broad; spacious, roomy, capacious",kaikki,2106,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""broad|capaciou|extensive|roomy|spaciou|wide"", ""readurdu"": ""broad|capaciou|extensive|roomy|spaciou|wide""}",verified
732,غیرت,"shame; bashfulness; a just sense of honour, prestige (self-respect)",kaikki,2099,4.47,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""bashfulnes|honour|just|prestige|self-respect|sense|shame"", ""readurdu"": ""honour|prestige|self-respect|shame""}",verified
733,متعدد,"several, many; numerous, multiple; various (ie. different)",kaikki,2096,5.16,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""different|ie|many|multiple|numerou|several|variou"", ""readurdu"": ""many|numerou|several""}",verified
734,تنقید,criticism,kaikki,2095,5.06,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""criticism"", ""readurdu"": ""criticism""}",verified
