rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
2288,redevenir,to become again,verified_strong,3.570,True,True,"again,become",,,,
2289,communiquer,to communicate,verified_strong,4.280,True,True,communicate,,,,
2290,race,kind; breed; race (classification),verified_strong,4.600,True,True,"bre,breed,classification,kind,race",,,,
2291,fermé,closed; switched off,verified_strong,4.480,True,True,"clos,closed,off,switch,switched",,,,
2292,central,central,verified_strong,4.590,True,True,central,,,,
2293,elle-même,"herself, itself",verified_strong,6.100,True,True,"herself,itself",,,,
2294,vendeur,"salesman; seller, vendor",verified_strong,4.200,True,True,"salesman,seller,vendor",,,,
2295,financier,banker; financial; financier (cake),verified_strong,4.420,True,True,"banker,cake,financial,financier",,,,
2296,indien,Indian (Amerind); Indian (related to Amerinds); Indian (resident or native of India),verified_strong,4.210,True,True,"amerind,amerinds,indian,relat,related",,,,
2297,alibi,alibi,verified_strong,3.230,True,True,alibi,,,,
2298,expression,expression,verified_strong,4.820,True,True,expression,,,,
2299,enfoncer,"to sink down; to defeat, to thrash; to break open, to break down",verified_strong,3.740,True,True,"break,defeat,down,open,sink,thrash",,,,
2300,viol,a rape,verified_strong,4.280,True,True,rape,,,,
2301,patience,patience (the quality of being patient),verified_strong,4.260,True,True,"being,patience,patient,quality",,,,
2302,câble,cable,verified_strong,4.180,True,True,cable,,,,
2303,pourri,"bad; lame; spoilt (child); swine, bastard",verified_strong,4.050,True,True,"bad,bastard,child,lame,spoilt,swine",,,,
2304,lutte,"wrestling; struggle, fight, battle",verified_strong,4.850,True,True,"battle,fight,struggle,wrestl,wrestling",,,,
2305,clown,clown (performer); clown (person who acts in a comic way),verified_strong,3.830,True,True,"act,acts,clown,comic,in,performer,person,way",,,,
2306,huile,"oil (liquid fat); big gun, big cheese (person of consequence)",verified_strong,4.590,True,True,"big,cheese,consequence,fat,gun,liquid,oil,person",,,,
2307,mobile,mobile; moving; movable,verified_strong,4.600,True,True,"mobile,mov,movable,moving",,,,
2308,passeport,passport (official document),verified_strong,4.010,True,True,"document,official,passport",,,,
2309,choper,"to arrest, catch; to steal, nick, pinch; to pick up, collect a passenger",verified_strong,3.600,True,True,"arrest,catch,collect,nick,passenger,pick,pinch,steal,up",,,,
2310,analyser,"to analyse; to parse, to construe",verified_strong,4.120,True,True,"analyse,construe,parse",,,,
2311,major,"major (field officer rank); the highest non-commissioned officer rank: sergeant major, “major”",verified_strong,4.370,True,True,"commission,commissioned,field,highest,major,non,officer,rank,sergeant",,,,
2312,cabine,cabin (aeroplane),verified_strong,3.930,True,True,"aeroplane,cabin",,,,
2313,lance,"a hose; a spear, lance; a lancer (a soldier armed with a lance)",verified_strong,4.760,True,True,"hose,lance,spear",,,,
2314,portefeuille,folder; wallet; portfolio,verified_strong,4.130,True,True,"folder,portfolio,wallet",,,,
2315,fièvre,fever,verified_strong,4.140,True,True,fever,,,,
2316,larguer,"to unfurl; to ease (a line); to drop (a bomb, parachute)",verified_strong,3.330,True,True,"bomb,drop,ease,line,parachute,unfurl",,,,
2317,livraison,delivery; livraison,verified_strong,4.310,True,True,"delivery,livraison",,,,
2318,flamme,"flame; veterinary lancet; talent, brilliance",verified_strong,3.990,True,True,"brilliance,flame,lancet,talent,veterinary",,,,
2319,bourrer,to rush; to binge; to get drunk,verified_strong,3.140,True,True,"binge,drunk,get,rush",,,,
2320,température,temperature,verified_strong,4.610,True,True,temperature,,,,
2321,bourse,balls; coin purse; the scrotum,verified_strong,4.430,True,True,"ball,balls,coin,purse,scrotum",,,,
2322,embaucher,"to hire, to employ",verified_strong,3.690,True,True,"employ,hire",,,,
2323,actuel,current,verified_strong,4.780,True,True,current,,,,
2324,pourrir,"to rot, decompose, putrefy, crumble; to waste away from a disease such as gangrene",verified_strong,3.570,True,True,"away,crumble,decompose,disease,gangrene,putrefy,rot,such,waste",,,,
2325,étendre,to hang out (washing); to stretch (the limbs); to dilute; to water down,verified_strong,4.120,True,True,"dilute,down,hang,limb,limbs,out,stretch,wash,washing,water",,,,
2326,souris,a smile; computer mouse; mouse (rodent),verified_strong,4.430,True,True,"computer,mouse,rodent,smile",,,,
2327,pro,"professional; a whiz, someone who is very good at something",verified_strong,4.910,True,True,"at,good,professional,someone,someth,something,very,whiz",,,,
2328,poumon,lung,verified_strong,3.660,True,True,lung,,,,
2329,éducation,upbringing; education (all meanings),verified_strong,4.950,True,True,"all,education,meaning,meanings,upbring,upbringing",,,,
2330,ouverture,opening; overture,verified_strong,4.900,True,True,"open,opening,overture",,,,
2331,ivre,"drunk, inebriated (by alcohol); drunk, intoxicated, overwhelmed",verified_strong,3.790,True,True,"alcohol,drunk,inebriat,inebriated,intoxicat,intoxicated,overwhelm,overwhelmed",,,,
2332,évanouir,"to lose consciousness; to faint; to vanish or disappear without a trace, especially things",verified_strong,3.120,True,True,"consciousnes,consciousness,disappear,especially,faint,lose,thing,things,trace,vanish",,,,
2333,effondrer,to collapse,verified_strong,3.470,True,True,collapse,,,,
2334,loyer,rent (amount of money due for renting property),verified_strong,4.140,True,True,"amount,due,money,property,rent,renting",,,,
2335,lampe,"bulb; lamp, light",verified_strong,4.040,True,True,"bulb,lamp,light",,,,
2336,mental,mind,verified_strong,4.100,True,True,mind,,,,
2337,investir,"to invest; to lay siege to, to besiege; to install into office, to vest, to give formal authority to",verified_strong,4.330,True,True,"authority,besiege,formal,give,install,into,invest,lay,office,siege",,,,
2338,aube,alb; beginning; small plank,verified_strong,4.230,True,True,"alb,beginn,beginning,plank,small",,,,
2339,exprès,"express; a messenger (in general); on purpose, intentionally, deliberately",verified_strong,4.130,True,True,"deliberately,expres,express,general,in,intentionally,messenger,on,purpose",,,,
2340,tarder,to tarry; to be slow to do something (tarder à faire quelque chose); Used as an impersonal verb with de or que to express impatience,verified_strong,3.830,True,True,"chose,de,do,expres,express,faire,impatience,impersonal,que,quelque",,,,
2341,mystérieux,mysterious,verified_strong,4.020,True,True,"mysteriou,mysterious",,,,
2342,manipuler,to manipulate,verified_strong,3.840,True,True,manipulate,,,,
2343,franchir,"to cover (a distance); to clear, to cross (a line), to pass (an obstacle etc.); to get over (a fence)",verified_strong,4.020,True,True,"clear,cover,cros,cross,distance,etc,fence,get,line,obstacle",,,,
2344,plateau,tray; plateau; chainring,verified_strong,4.550,True,True,"chainr,chainring,plateau,tray",,,,
2345,fréquenter,"to flirt; to socialise with (people); to frequent, to go to (a place)",verified_strong,3.640,True,True,"flirt,frequent,go,people,place,socialise",,,,
2346,céder,to yield,verified_strong,4.080,True,True,yield,,,,
2347,sacrer,"to crown; to throw, to fling; whack; slam (put violently)",verified_strong,2.740,True,True,"crown,fling,put,slam,throw,violently,whack",,,,
2348,stade,stage; stadium (sports arena); stadium (Greek race course),verified_strong,4.850,True,True,"arena,course,greek,race,sport,sports,stadium,stage",,,,
2349,efficace,effective; efficacious,verified_strong,4.640,True,True,"effective,efficaciou,efficacious",,,,
2350,repasser,"to pass by again; to redo (an exam, a test); to iron (to pass an iron over clothing)",verified_strong,3.770,True,True,"again,cloth,clothing,exam,iron,over,pas,pass,redo,test",,,,
2351,plante,plant; sole of the foot,verified_strong,4.400,True,True,"foot,plant,sole",,,,
2352,disposer,"to leave, to go; to prepare psychologically; to take measures, to decree",verified_strong,4.120,True,True,"decree,go,leave,measur,measure,measures,prepare,psychologically,take",,,,
2353,épuiser,"to dry up; to squeeze out; to exhaust, to wear out",verified_strong,3.190,True,True,"dry,exhaust,out,squeeze,up,wear",,,,
2354,extrêmement,extremely,verified_strong,4.600,True,True,extremely,,,,
2355,golf,golf,verified_strong,4.250,True,True,golf,,,,
2356,cave,pitted; concave; cavernous,verified_strong,4.170,True,True,"cavernou,cavernous,concave,pitt,pitted",,,,
2357,comédie,"comedy; acting, playacting",verified_strong,4.390,True,True,"act,acting,comedy,playact,playacting",,,,
2358,instruction,"order; training, teaching; instruction, direction",verified_strong,4.310,True,True,"direction,instruction,order,teach,teaching,train,training",,,,
2359,complice,"complicit; accomplice; kindred, close",verified_strong,3.950,True,True,"accomplice,close,complicit,kindr,kindred",,,,
2360,sourd,"deaf person; muffled (sound); unvoiced, voiceless",verified_strong,3.750,True,True,"deaf,muffl,muffled,person,sound,unvoic,unvoiced,voiceles,voiceless",,,,
2361,compétition,competition,verified_strong,4.640,True,True,competition,,,,
2362,figure,face; figure,verified_strong,4.740,True,True,"face,figure",,,,
2363,imagination,imagination,verified_strong,4.190,True,True,imagination,,,,
2364,cuire,to cook; second-person singular imperative; first/third-person singular present indicative/subjunctive,verified_strong,3.900,True,True,"cook,first,imperative,indicative,person,present,second,singular,subjunctive,third",,,,
2365,réclamer,to demand; to object; to protest,verified_strong,4.010,True,True,"demand,object,protest",,,,
2366,album,album (all meanings),verified_strong,4.880,True,True,"album,all,meaning,meanings",,,,
2367,grâce,"mercy; favour; grace, charm",verified_strong,5.290,True,True,"charm,favour,grace,mercy",,,,
2368,connu,known; famous,verified_strong,5.060,True,True,"famou,famous,known",,,,
2369,apparence,appearance,verified_strong,4.320,True,True,appearance,,,,
2370,amen,amen,verified_strong,3.610,True,True,amen,,,,
2371,laboratoire,laboratory,verified_strong,4.420,True,True,laboratory,,,,
2372,taux,"rate, level",verified_strong,5.030,True,True,"level,rate",,,,
2373,neveu,nephew,verified_strong,4.070,True,True,nephew,,,,
2374,conscient,Physically alert; conscious; aware of something's implications or consequences,verified_strong,4.120,True,True,"alert,aware,consciou,conscious,consequenc,consequence,consequences,implication,implications,physically",,,,
2375,priorité,priority; right of way,verified_strong,4.400,True,True,"priority,right,way",,,,
2376,comte,"count, earl",verified_strong,4.630,True,True,"count,earl",,,,
2377,trembler,"to tremble, shake",verified_strong,3.620,True,True,"shake,tremble",,,,
2378,tonne,ton; large barrel,verified_strong,3.850,True,True,"barrel,large,ton",,,,
2379,commission,"message; errand, especially to buy usual supplies such as groceries; commission (fee charged by an agent or broker for carrying out a transaction)",verified_strong,5.030,True,True,"agent,broker,buy,carry,carrying,charg,charged,commission,errand,especially",,,,
2380,homicide,"killer; that kills; homicide, killer (person who kills another); homicide (killing of one person by another, whether premeditated or unintentional)",verified_strong,3.810,True,True,"another,homicide,kill,killer,kills,person",,,,
2381,exagérer,to exaggerate; to go too far,verified_strong,3.380,True,True,"exaggerate,far,go,too",,,,
2382,cirque,"circus; cirque; a mess, a disorder",verified_strong,4.170,True,True,"circu,circus,cirque,disorder,mes,mess",,,,
2383,micro,clipping of microscope (“microscope”); clipping of microphone (“microphone”): mic; clipping of micro-ordinateur (“microcomputer”): micro,verified_strong,4.480,True,True,"clipp,clipping,mic,micro,microcomputer,microphone,microscope,ordinateur",,,,
2384,clan,clan,verified_strong,4.230,True,True,clan,,,,
2385,poing,fist,verified_strong,4.020,True,True,fist,,,,
2386,droguer,to take drugs (intoxicating substances),verified_strong,2.910,True,True,"drug,drugs,intoxicat,intoxicating,substanc,substance,substances,take",,,,
2387,requin,shark; a person profiting from others by treachery,verified_strong,3.780,True,True,"other,others,person,profit,profiting,shark,treachery",,,,
2388,surpris,surprised,verified_strong,4.520,True,True,"surpris,surprised",,,,
2389,tissu,fabric; tissue,verified_strong,4.260,True,True,"fabric,tissue",,,,
2390,économie,"economy; savings; economics (the study of resource and wealth allocation, consumption, and distribution, of capital and investment, and of management of the factors of production)",verified_strong,5.050,True,True,"allocation,capital,consumption,distribution,economic,economics,economy,factor,factors,investment",,,,
2391,trafic,"traffic (commerce); traffic (people, vehicles); traffic (illegal trafficking)",verified_strong,4.470,True,True,"commerce,illegal,people,traffic,traffick,trafficking,vehicl,vehicle,vehicles",,,,
2392,provenir,to arise (from); to originate (from),verified_strong,3.360,True,True,"arise,originate",,,,
2393,appliquer,"to map to; to apply to, to be applicable to; to apply, to employ, to make use of",verified_strong,4.470,True,True,"applicable,apply,employ,make,map,use",,,,
2394,bah,"No; An exclamation to fill space, often used as an intensifier; well, err, um",verified_strong,4.880,True,True,"err,exclamation,fill,intensifier,no,often,space,um,used,well",,,,
2395,mamie,"granny, grandma; old woman, old lady, granny",verified_strong,3.860,True,True,"grandma,granny,lady,old,woman",,,,
2396,blâmer,"reprimand; criticize, pass censure on",verified_strong,3.620,True,True,"censure,criticize,on,pas,pass,reprimand",,,,
