rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2114,ہجری,AH,4.36,Kaikki+ReadUrdu,AH (Anno Hegirae); Hijri (Islamic calendar),"name: Hijri (Islamic calendar) | adv. AH (Anno Hegirae) | Platts: (rel. n. fr. hijrat), adj. Of or relating to the Hijra or Muḥammadan era; according to the Muḥammadan era",
2115,ارض,land,4.35,Kaikki+ReadUrdu,"land, earth, region, territory","n. land, earth, region, territory | Platts: s.f. The earth; land, region, country; a portion of land",
2116,اطاعت,submission,4.35,Kaikki+ReadUrdu,obedience; submission,"n. obedience; submission | Platts: s.f. Obedience, submission, subjection, subordination, fealty, allegiance; observance; reverence, worship,…",obey; command; Why; Obey; could
2117,جنتا,people,4.35,Kaikki+ReadUrdu,"group, crowd; people, public, common folk – synonym of عَوَام ('avām)","n. people, public, common folk – synonym of عَوَام ('avām); group, crowd | Platts: s.m. An instrument for drawing wire",
2118,دیہات,village,4.35,Kaikki+ReadUrdu+word2word,"countryside; villages, village","villages, countryside",your; villages; everyone; lives; Now
2119,سفارش,recommendation,4.35,Kaikki+ReadUrdu+word2word,"recommendation, endorsement","n. recommendation, endorsement | Platts: s.f. Recommendation, introduction; intercession; interest: — sifārish karnā (-kī), To recommend, to commend…",recommendation; recommend; balconies; asked; standing
2120,سمجھنا,to understand,4.35,ReadUrdu+word2word,to think; to perceive; to comprehend,to understand; to comprehend; to perceive,understand; want; fucking; happened; true
2121,لب,lip,4.35,Kaikki+ReadUrdu,"lip; edge; shore; margin (ie. of a river, coast etc.)",lip; brink,
2122,نسیم,morning breeze,4.35,Kaikki+ReadUrdu,oxygen; grace; favor (of the Lord); a gentle breeze; morning breeze; zephyr,"n. a gentle breeze; morning breeze; zephyr; grace; favor (of the Lord); oxygen | name: a unisex given name, Naseem, from Arabic | Platts: (inf. n. of نسم 'to breathe gently' (a wind, or an odour)), s.f. A gentle breeze, zephyr, fragrant air, spicy…",
2123,نشانی,sign,4.35,Kaikki+ReadUrdu+word2word,"sign, omen; issue, offspring; token, souvenir, memento, memorabilia","n. memorial, mark of remembrance, keepsake, bookmark; sign, omen; token, souvenir, memento, memorabilia | Platts: (fr. nishān), s.f. A mark, sign, token, model; a distinctive mark; — a catch-word; — a token of remembrance,…",sign; Sign; liege; disturb; mark
2124,نیل,indigo,4.35,Kaikki+ReadUrdu,bruise; indigo (dye); indigo (color),"n. indigo (dye); indigo (plant from which the bluish dye is obtained); bruise (bruise) | adj. indigo (color) | name: Nile (a large river in Africa, usually considered to be the longest river in the world; its basin covers… | Platts: adj. (f. -ā, or -ī), Blue; dark blue, black; — livid (in Urdū and Hindī used chiefly in comp., the form nilā…",stretches; Euphrates; Nile; one
2125,وچ,sun,4.35,Kaikki+ReadUrdu,sun; parrot,"n. sun; parrot | Platts: s.m. Speaking, talking, saying, &c. (see vaćan); — a parrot",Talk; things; way; were; about
2126,چال,trick,4.35,Kaikki+ReadUrdu+word2word,"play, trick","n. play, trick | Platts: s.m. The thatch or roof of a house",trick; lost; walk; magic; looking
2127,چاپ,bow,4.35,Kaikki+ReadUrdu,arc; bow,"n. bow; arc | Platts: s.m. A bow (syn. dhanush; kamān); are of a circle: — ćāp-ākr̤iti, adj. Of the form of a bow, bow-shaped…",
2128,چلنا,to walk,4.35,Kaikki+ReadUrdu+word2word,to go; to move; to walk,"v. to go; to walk; to move | Platts: v.n. To move, stir; to go, proceed; to depart; to walk, travel; to flow, run (as a stream, a pen, &c.); to be…",walk; strut; running; Start; slay
2129,چوبیس,twenty-four,4.35,Kaikki+word2word,twenty-four,num. twenty-four | Platts: adj. Twenty-four,2.6; LAST; TWENTY-FOUR; HOURS; 2.0
2130,کارنامہ,history,4.35,Kaikki+ReadUrdu,"memoir; deed, feat; chronicle, history","deed, feat; chronicle, history; memoir",
2131,ہدف,target,4.35,Kaikki+ReadUrdu+word2word,aim; object; target,target; object; aim,target; barricades; Engage; van; Am
2132,یونانی,Greek,4.35,Kaikki+ReadUrdu+word2word,Greek; pertaining to Unani medicine; Unani (Muslim traditional medicine based on the Hellenistic concept of four humours),"adj. Greek; pertaining to Unani medicine | n. Greek (language); Greek (person); Unani (Muslim traditional medicine based on the Hellenistic concept of four humours) | Platts: (rel. n. fr. yūnān), adj. & s.m. Of or belonging to Yūnān; Ionian, Grecian, Greek; — an Ionian, a Grecian; —…",Greek; Philanthropist; comes; word; George
2133,اتوار,Sunday,4.34,Kaikki+ReadUrdu+word2word,Sunday; the Sabbath day,n. Sunday; the Sabbath day | Platts: s.m. Sunday,Sunday; during; SUNDAY; AFTERNOON; Tajikistan
2134,اشتراک,similarity,4.34,Kaikki+word2word,"similarity, accord, uniformity; subscription (of a periodical, etc.); incorporation, combination, union, consortium","n. collaboration, participation, co-operation, affiliation (both in the narrow as well as composite senses); subscription (of a periodical, etc.); commonality or its associated ideologies such as socialism, communism, Marxism | Platts: s.m. Partnership, fellowship ( = shirkat and sājhā), participation, communion; — (in lexicology) the being…",share; similarity; semantics; charity; privilege
2135,اصرار,insistence,4.34,Kaikki+ReadUrdu+word2word,"insistence, obduracy, obstinacy, persistence","n. insistence, obduracy, obstinacy, persistence | Platts: s.m. Persevering; persisting (in); perseverance; obstinacy",insisted; coming; today; insisting; conducted
2136,اندرون,old,4.34,Kaikki+ReadUrdu,"the interior; abdomen, heart; inner, old (part of a city)","adj. domestic, inland (as opposed to international); inner, old (part of a city) | n. the interior; abdomen, heart | Platts: (see andar), adj. Within; — s.m. Interior, inside; inner apartments",
2137,اورنگزیب,from Persian,4.34,Kaikki+ReadUrdu,"a male given name, Aurangzeb, from Persian","a male given name, Aurangzeb, from Persian",
2138,اکیلے,alone,4.34,ReadUrdu+word2word,"alone, by oneself; oblique/vocative masculine singular; direct/oblique/vocative masculine plural","adv. alone, by oneself | adj. inflection of اکیلا (akelā, “alone”): | also: plural masculine of اَکیلَا (akelā — alone)",alone; wander; Always; Being; Hello
2139,تعزیت,condolence,4.34,Kaikki+ReadUrdu,"condolence, consoling; mourning, lamentation",condolence,
2140,خلا,space,4.34,ReadUrdu+word2word,cell; vacuum; the void,"n. vacancy, hollowness, lacuna; emptiness, void; (outer) space | Platts: (inf. n. of خلو 'to be empty or vacant,' &c.), adj. = ḵẖālī, q.v.; — s.m. A vacant place or space, vacancy,…",space; Looks; taking; into; like
2141,سحر,dawn,4.34,Kaikki+ReadUrdu,"dawn, daybreak; a female given name, Sehar, from Arabic; enchantment, sorcery, magic, wizardry, witchcraft",dawn (sahar); magic (sehr),captivated; arrived; everyone; had; just
2142,سینہ,chest,4.34,Kaikki+ReadUrdu+word2word,"chest, breast","n. chest, breast | Platts: s.m. The breast, bosom, chest: — sīna ubhār-kar (or nikāl-kar) ćalnā, To walk with the chest stuck out; to…",Head; stumping; strides; chest; held
2143,محلہ,a ward,4.34,Kaikki+ReadUrdu,"a ward, locality; encampment, army camp; neighborhood; quarter (mahalla)","n. neighborhood; quarter (mahalla); a ward, locality; encampment, army camp | Platts: (for A. محلة maḥallat, fr. maḥall, q.v.), s.m. A district, division, quarter (of a city or town), ward,…",
2144,مشکوک,doubtful,4.34,Kaikki+ReadUrdu,doubtful; dubious; ambiguous; unclear; suspect (of a person),"adj. doubtful; dubious; ambiguous; unclear; suspect (of a person) | Platts: (pass. part. of شك 'to be dubious, or confused; to doubt,' &c.), adj. Doubted; doubtful, uncertain,…",suspicious; shady; banker; Iranian; operating
2145,مقصود,proposed,4.34,Kaikki+ReadUrdu,"proposed, intended; wished; aim; object; intent; aim; view; desired (connoted with beloved)","adj. proposed, intended; wished; desired (connoted with beloved) | n. aim; object; intent; aim; view | Platts: (pass. part. of قصد 'to intend, desire,' &c.), part. adj. Intended, meant; purposed, designed; proposed;…",
2146,نجم,star,4.34,Kaikki+ReadUrdu,"horoscope; white pearl; star, planet","n. star, planet; fortune, fate; horoscope | Platts: s.m. A star; planet; — fortune; — a prediction from observations of the stars; — a horoscope, calculation of…",
2147,وصیت,will,4.34,Kaikki+ReadUrdu+word2word,"legacy, bequest; will, testament; precept, command","n. will, testament; legacy, bequest; precept, command | Platts: (A. وصية, v.n. of the measure فَعِيلةَ, fr. وَصَي; see waṣī), s.f. A precept, mandate, injunction, charge,…",will; serve; testament; as; This
2148,ولد,son,4.34,Kaikki+ReadUrdu,boy; son; offspring,son; offspring; boy,
2149,چیخ,scream,4.34,Kaikki+ReadUrdu+word2word,shriek; squeal; scream; screech,"n. scream; screech; shriek; squeal | Platts: (see ćīkhnā), s.f. Scream, screech, shriek, yell: — ćīḵẖ mārnā, v.n. To raise a cry, to scream, &c. ( =…",RUMBLING; SCREAMS; noise; DANIEL; shouting
2150,کلی,bud,4.34,Kaikki+ReadUrdu,a gargle; bud (of a flower); a mouthful of any liquid,"n. bud (of a flower); a mouthful of any liquid; a gargle | Platts: s.m. A die; the game of dice personified; name of the last and worst of the four yugas or ages, the present…",
2151,کوہ,hill,4.34,Kaikki+ReadUrdu,hill; mountain,"n. mountain; hill | Platts: s.m. A mountain, hill, hillock: — koh-ě-ātish-khez, s.m. A volcano: — koh-ě-barfānī, A snowy mountain, or…",
2152,ہنسی,LAUGHS,4.34,ReadUrdu+word2word,,s.f. A goose; a female swan. | also: perfective feminine of ہَن٘سْنا (hãsnā — to laugh),LAUGHS; FROM; ll; basics; nitty-gritty
2153,اخذ,taking,4.33,Kaikki+ReadUrdu,"seizing, taking; something derived","n. seizing, taking; something derived | Platts: s.m.f. Taking, seizing; intercepting; seizure; exaction: — aḵẖaẕ karnā, v.t. To take (e.g. baʻd…",concluded; weaponized; large; absolved; guilt
2154,اسم,uneven,4.33,Kaikki+ReadUrdu,uneven; unequal; unusual,"n. name, appellation, designation; noun, substantive | adj. unequal; uneven; dissimilar | Platts: (rt. سمو), s.m. Name, appellation; (in Gram.) a noun: — ism-i-istifhām, Interrogative pronoun: —…",
2155,اماں,mom,4.33,Kaikki+ReadUrdu+word2word,"mom, mother; mommy, mummy","mom, mother; mommy, mummy | also: form of اَمّا (ammā — mother; mom, mum)",Mom; saying; Hey; mean; like
2156,بادل,cloud,4.33,Kaikki+ReadUrdu+word2word,cloud; storm,"n. cloud; storm | Platts: s.m. Cloud; sponge: — bādal phaṭnā, Clouds to disperse, to become clear (the sky): — bādal ćhānā, To lower,…",cloud; Cock-a-doodle-doo; dust; gone; familial
2157,بدعنوانی,corruption,4.33,Kaikki+ReadUrdu,"corruption, malpractice","corruption, malpractice",
2158,بظاہر,apparently,4.33,Kaikki+ReadUrdu+word2word,seemingly; apparently,seemingly; apparently,seemingly; Apparently; persecutions; source; seeing
2159,تنہائی,loneliness,4.33,Kaikki+ReadUrdu,"privacy; solitary confinement; loneliness, solitude, isolation","loneliness, solitude",Alone; chamber; outside; Wait; now
2160,تھانہ,police station,4.33,Kaikki+ReadUrdu,police station,police station,
2161,تہوار,day of festival,4.33,Kaikki+ReadUrdu,"day of festival, celebration, holiday","day of festival, celebration, holiday",To; Festival; her; tell; King
2162,جانچ,test,4.33,ReadUrdu+word2word,,"inspection, analysis, enquiry; exam, test; checking",test; Weapons; check; inspecting; Victoria
2163,دانش,wisdom,4.33,Kaikki+ReadUrdu,"science; wisdom, sagacity; knowledge, learning","wisdom, learning",
2164,درود,blessing,4.33,Kaikki+ReadUrdu,"blessing, salutation; ellipsis of دُرُود شَرِیف (durūd śarīf); Salawat (durood – the uttering of specific phrases to bless the prophet Muhammad and his family whenever he is mentioned or encountered in a text)","n. blessing, salutation; Salawat (durood – the uttering of specific phrases to bless the prophet Muhammad and his family whenever he…; ellipsis of دُرُود شَرِیف (durūd śarīf) | Platts: s.f.(m.?), Benediction, blessing, mercy; prayer; praise (esp. of Mohammad); thanksgiving; congratulation…",
2165,دستاویز,document,4.33,Kaikki+ReadUrdu+word2word,"signature; document, paper; bond, deed, a note of hand","document, paper; bond, deed, a note of hand; signature",document; form; release; –; Vice
2166,ذلیل,despicable,4.33,Kaikki+ReadUrdu,"despicable, insulting; humiliated; dishonoured","humiliated; dishonoured; despicable, insulting",Would; Condemn; done; dick; resemblance
2167,سیکنڈ,second,4.33,ReadUrdu+word2word,,second (time),seconds; second; Seconds; -Ten; sec
2168,شاخ,horn,4.33,Kaikki+ReadUrdu,horn; antler; tree branch; bough; organizational branch,"n. horn; antler; tree branch; bough; organizational branch | Platts: ( = S. शाखा), s.f. A bough, branch (of a tree, &c.); a twig; a stalk (of wheat, &c.); a slip or cutting; a…",branch; planted; had; her; mother
2169,شفقت,affection,4.33,Kaikki+ReadUrdu,kindness; affection; compassion,"affection, tenderness",clemency; such; compassionate; spare; Will
2170,طیارہ,airplane,4.33,Kaikki+ReadUrdu,airplane; airship; plane (aircraft of any kind),airplane; airship; plane (aircraft of any kind),THE; Qaddafi; anti-air; nonexistent; virtually
2171,مایوسی,despair,4.33,ReadUrdu+word2word,,"despair, disappointment",frustration; Frustration; despair; patience; understand
2172,محافظ,guard,4.33,Kaikki+ReadUrdu,protector; guard,"n. protector; guard | Platts: (act. part. of حافظ 'to defend, to preserve,' &c., iii of حفظ 'to keep, preserve, guard,' &c.), part. adj. &…",conqueror; savior; marriage; both; Your
2173,مربع,square,4.33,Kaikki+ReadUrdu+word2word,square,"n. square | Platts: (pass. part. of ربّع 'to make four; or four-sided,' &c., ii of ربع 'to become the fourth' (of the three),…",square; call; away; And
2174,منا,dear,4.33,Kaikki+ReadUrdu,"darling, dear, boy (especially of a child)","n. darling, dear, boy (especially of a child) | Platts: v.n. See مننا mannā",business; each; stay; other; And
2175,مناسبت,relation,4.33,Kaikki+ReadUrdu,"suitableness, fitness; propriety, aptness; relation, connexion; proportion; analogy; comparison; accordance, correspondence, consistence; expediency; convenience","n. relation, connexion; proportion; analogy; comparison; suitableness, fitness; propriety, aptness; accordance, correspondence, consistence; expediency; convenience | Platts: (for A. مناسبة, inf. n. of ناسب 'to be similar, or like,' &c., iii of نسب 'to refer (to); to derive (from),'…",
2176,مہربان,a friend,4.33,Kaikki+ReadUrdu+word2word,"a friend; loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent, gracious, propitious; compassionate, merciful","adj. loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent, gracious, propitious;… | n. a friend | Platts: (mihr+bān, qq.v.), adj. Loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent,…",those; fair; friend; isn; always
2177,نشہ,intoxication,4.33,Kaikki+ReadUrdu,"delusion; addiction; intoxication, drunkenness",intoxication,
2178,پوچھے,ask,4.33,ReadUrdu+word2word,,"plural masculine of پُوچْھنا (pūchnā — to ask, enquire)",Maya; Please; everyone; ask; fucking
2179,کھائی,ditch,4.33,ReadUrdu+word2word,,"ditch, moat; trench",means; ditch; MREs; dodging; mortar
2180,کہوں,say,4.33,ReadUrdu+word2word,,subjunctive of کَہْنا (kahnā — to say),might; say; confirmation; Hey; afraid
2181,ہلکا,light,4.33,Kaikki+ReadUrdu+word2word,"mild; easy, light; soft, delicate","adj. light, weightless; mild; soft, delicate | Platts: adj. (f. -ī), Light (in weight, or in character, or in colour, &c.); unimportant, of no consequence, of…",lighter; Couldn; Light; somebody; found
2182,ہموار,smooth,4.33,Kaikki+ReadUrdu+word2word,"flat, smooth, even","adj. flat, smooth, even | Platts: (ham+wār, qq.v.), adj. Plain, even, level, smooth; — proportional, symmetrical, well-made; — trained,…",Smoother; There; more; in; s
2183,اکٹھا,in all,4.32,Kaikki+ReadUrdu,"together, gathered, in all, collected","together, gathered, in all, collected",combine; If; forces; were; we
