rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
2206,محلہ,a ward; locality; encampment; army camp,4.34,Kaikki+ReadUrdu,True,False,False,"a ward, locality; encampment, army camp; neighborhood; quarter (mahalla)","n. neighborhood; quarter (mahalla); a ward, locality; encampment, army camp",
2207,مشکوک,doubtful; dubious; ambiguous; unclear,4.34,Kaikki+ReadUrdu,True,False,False,doubtful; dubious; ambiguous; unclear; suspect (of a person),adj. doubtful; dubious; ambiguous; unclear; suspect (of a person),suspicious; shady; banker; Iranian; operating
2208,مقصود,proposed; intended; wished; aim,4.34,Kaikki+ReadUrdu,True,False,False,"proposed, intended; wished; aim; object; intent; aim; view; desired (connoted with beloved)","adj. proposed, intended; wished; desired (connoted with beloved) | n. aim; object; intent; aim; view",
2209,نجم,horoscope; star; planet,4.34,Kaikki+ReadUrdu,True,False,False,"horoscope; white pearl; star, planet","n. star, planet; fortune, fate; horoscope",
2210,وصیت,will; testament,4.34,ReadUrdu+word2word,True,True,True,"legacy, bequest; will, testament; precept, command","n. will, testament; legacy, bequest; precept, command",will; serve; testament; as; This
2211,ولد,boy; son; offspring,4.34,Kaikki+ReadUrdu,True,False,False,boy; son; offspring,son; offspring; boy,
2212,چیخ,scream,4.34,ReadUrdu+word2word,True,True,True,shriek; squeal; scream; screech,n. scream; screech; shriek; squeal,RUMBLING; SCREAMS; noise; DANIEL; shouting
2213,کلی,a gargle; bud; a mouthful of any liquid,4.34,Kaikki+ReadUrdu,True,False,False,a gargle; bud (of a flower); a mouthful of any liquid,n. bud (of a flower); a mouthful of any liquid; a gargle,
2214,کوہ,hill; mountain,4.34,Kaikki+ReadUrdu,True,False,False,hill; mountain,n. mountain; hill,
2215,اخذ,seizing; taking; something derived,4.33,Kaikki+ReadUrdu,True,False,False,"seizing, taking; something derived","n. seizing, taking; something derived",concluded; weaponized; large; absolved; guilt
2216,اسم,uneven; unequal,4.33,Kaikki+ReadUrdu,True,False,False,uneven; unequal; unusual,"n. name, appellation, designation; noun, substantive | adj. unequal; uneven; dissimilar",
2217,اماں,mom,4.33,ReadUrdu+word2word,True,True,True,"mom, mother; mommy, mummy","mom, mother; mommy, mummy",Mom; saying; Hey; mean; like
2218,بادل,cloud,4.33,ReadUrdu+word2word,True,True,True,cloud; storm,n. cloud; storm,cloud; Cock-a-doodle-doo; dust; gone; familial
2219,بدعنوانی,corruption; malpractice,4.33,Kaikki+ReadUrdu,True,False,False,"corruption, malpractice","corruption, malpractice",
2220,بظاہر,seemingly; apparently,4.33,Kaikki+ReadUrdu+word2word,True,True,True,seemingly; apparently,seemingly; apparently,seemingly; Apparently; persecutions; source; seeing
2221,تنہائی,loneliness; solitude,4.33,Kaikki+ReadUrdu,True,False,False,"privacy; solitary confinement; loneliness, solitude, isolation","loneliness, solitude",Alone; chamber; outside; Wait; now
2222,تھانہ,police station,4.33,Kaikki+ReadUrdu,True,False,False,police station,police station,
2223,تہوار,day of festival,4.33,ReadUrdu+word2word,True,True,True,"day of festival, celebration, holiday","day of festival, celebration, holiday",To; Festival; her; tell; King
2224,جانچ,test; checking,4.33,ReadUrdu+word2word,False,False,True,,"inspection, analysis, enquiry; exam, test; checking",test; Weapons; check; inspecting; Victoria
2225,دانش,wisdom; learning,4.33,Kaikki+ReadUrdu,True,False,False,"science; wisdom, sagacity; knowledge, learning","wisdom, learning",
2226,دبا,Pressed down,4.33,ReadUrdu+word2word,False,False,True,,"(perf. part. of dabnā), part. adj. (f. -ī), Pressed down; crouched; alarmed; kept under restraint or control;…",pressed; CONTRARY; POPULAR; BELIEF; CHUCKLES
2227,درود,blessing; salutation; Salawat,4.33,Kaikki+ReadUrdu,True,False,False,"blessing, salutation; ellipsis of دُرُود شَرِیف (durūd śarīf); Salawat (durood – the uttering of specific phrases to bless the prophet Muhammad and his family whenever he is mentioned or encountered in a text)","n. blessing, salutation; Salawat (durood – the uttering of specific phrases to bless the prophet Muhammad and his family whenever he…; ellipsis of دُرُود شَرِیف (durūd śarīf)",
2228,دستاویز,document,4.33,ReadUrdu+word2word,True,True,True,"signature; document, paper; bond, deed, a note of hand","document, paper; bond, deed, a note of hand; signature",document; form; release; –; Vice
2229,ذلیل,despicable; insulting; humiliated; dishonoured,4.33,Kaikki+ReadUrdu,True,False,False,"despicable, insulting; humiliated; dishonoured","humiliated; dishonoured; despicable, insulting",Would; Condemn; done; dick; resemblance
2230,سواری,s.f. Riding; anything on which one rides,4.33,ReadUrdu+word2word,False,False,True,,"s.f. Riding; horsemanship; anything on which one rides, vehicle (beast, horse, &c.), conveyance; equipage,…",ride; Couldn; shotgun; GT-R; riding
2231,سیکنڈ,second,4.33,ReadUrdu+word2word,False,False,True,,second (time),seconds; second; Seconds; -Ten; sec
2232,شاخ,horn; antler; tree branch; bough,4.33,Kaikki+ReadUrdu+word2word,True,True,True,horn; antler; tree branch; bough; organizational branch,n. horn; antler; tree branch; bough; organizational branch,branch; planted; had; her; mother
2233,شفقت,affection,4.33,Kaikki+ReadUrdu,True,False,False,kindness; affection; compassion,"affection, tenderness",clemency; such; compassionate; spare; Will
2234,طیارہ,airplane; airship; plane,4.33,Kaikki+ReadUrdu,True,False,False,airplane; airship; plane (aircraft of any kind),airplane; airship; plane (aircraft of any kind),THE; Qaddafi; anti-air; nonexistent; virtually
2235,مایوسی,despair,4.33,ReadUrdu+word2word,False,False,True,,"despair, disappointment",frustration; Frustration; despair; patience; understand
2236,محافظ,protector; guard,4.33,Kaikki+ReadUrdu,True,False,False,protector; guard,n. protector; guard,conqueror; savior; marriage; both; Your
2237,مربع,square,4.33,Kaikki+ReadUrdu+word2word,True,True,True,square,n. square,"square; ""; call; away; And"
2238,منا,darling; dear; boy,4.33,Kaikki+ReadUrdu,True,False,False,"darling, dear, boy (especially of a child)","n. darling, dear, boy (especially of a child)",business; each; stay; other; And
2239,مناسبت,suitableness; fitness; propriety; aptness,4.33,Kaikki+ReadUrdu,True,False,False,"suitableness, fitness; propriety, aptness; relation, connexion; proportion; analogy; comparison; accordance, correspondence, consistence; expediency; convenience","n. relation, connexion; proportion; analogy; comparison; suitableness, fitness; propriety, aptness; accordance, correspondence, consistence; expediency; convenience",
2240,مہربان,a friend,4.33,ReadUrdu+word2word,True,True,True,"a friend; loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent, gracious, propitious; compassionate, merciful","adj. loving, affectionate, friendly, kind, benevolent, beneficent, favouring, indulgent, gracious, propitious;… | n. a friend",those; fair; friend; isn; always
2241,نشہ,intoxication,4.33,Kaikki+ReadUrdu,True,False,False,"delusion; addiction; intoxication, drunkenness",intoxication,
2242,نوع,s.m. Mankind: — nauʻ-o-jins,4.33,ReadUrdu+word2word,False,False,True,,"s.m. Species (opp. of jins, 'genus'), kind, sort; manner, mode: — nauʻ-ě-inṣān, s.m. Mankind: — nauʻ-o-jins,…",mankind; walked; ago; away; 100
2243,پوچھے,ask,4.33,ReadUrdu+word2word,False,False,True,,"plural masculine of پُوچْھنا (pūchnā — to ask, enquire)",Maya; Please; everyone; ask; fucking
2244,کھائی,ditch,4.33,ReadUrdu+word2word,False,False,True,,"ditch, moat; trench",means; ditch; MREs; dodging; mortar
2245,کہوں,say,4.33,ReadUrdu+word2word,False,False,True,,subjunctive of کَہْنا (kahnā — to say),might; say; confirmation; Hey; afraid
2246,ہلکا,light,4.33,ReadUrdu+word2word,True,True,True,"mild; easy, light; soft, delicate","adj. light, weightless; mild; soft, delicate",lighter; Couldn; Light; somebody; found
2247,ہموار,flat; smooth; even,4.33,Kaikki+ReadUrdu,True,False,False,"flat, smooth, even","adj. flat, smooth, even",Smoother; There; more; in; s
2248,انچ,s.m. Inch,4.32,ReadUrdu+word2word,False,False,True,,"(from the English), s.m. Inch (measure)",inches; pretty; contained; think; Three
2249,اکٹھا,together; gathered; in all; collected,4.32,Kaikki+ReadUrdu,True,False,False,"together, gathered, in all, collected","together, gathered, in all, collected",combine; If; forces; were; we
2250,بمباری,bombing,4.32,ReadUrdu+word2word,True,True,True,"bombing, bombardment","bombing, bombardment",bombing; Tora; Bora; high; tried
2251,بنت,daughter,4.32,Kaikki+ReadUrdu,True,False,False,daughter,n. daughter,
2252,بندر,monkey,4.32,ReadUrdu+word2word,True,True,True,"monkey; port, harbour","n. port, harbour; monkey",monkey; rat; A; dancing; lab
2253,تسلسل,sequence,4.32,ReadUrdu+word2word,False,False,True,,"s.m. Running down, flowing (water); being joined, adhering as the links of a chain; concatenation, sequence,…",sequence; automated; process; consistently; adjacent
2254,ساخت,fashion; figure; shape; making,4.32,Kaikki+ReadUrdu,True,False,False,"form, fashion, figure, shape; making, make, construction, structure, formation","n. making, make, construction, structure, formation; form, fashion, figure, shape",
2255,سادگی,plainness; simplicity; naivety,4.32,Kaikki+ReadUrdu,True,False,False,"plainness; simplicity, naivety","n. simplicity, naivety; plainness",They; No; people; different; from
2256,مذکور,label; mark; mention; discourse,4.32,Kaikki+ReadUrdu,True,False,False,"label, mark; mention, discourse; forenamed, aforesaid","adj. recorded (ie. written accounts); mentioned, expressed; forenamed, aforesaid | n. mention, discourse; statement (ie. written account); label, mark",
2257,مستعفی,one who has resigned; resigning; one seeking to be excused; relieved,4.32,Kaikki+ReadUrdu,True,False,False,"one who has resigned, resigning; one seeking to be excused, relieved, or exempted from","adj. one who has resigned, resigning; one seeking to be excused, relieved, or exempted from",
2258,واسطہ,sake,4.32,Kaikki+ReadUrdu,True,False,False,"account, sake; business, concern; anything intermediate","connection; sake, mediation",
2259,ٹھوس,firm; solid,4.32,Kaikki+ReadUrdu,True,False,False,firm; solid; significant,solid; substantial; firm,concrete; substantive; repeatedly; point; data
2260,پول,emptiness; meaninglessness; gate; entrance,4.32,Kaikki+ReadUrdu,True,False,False,"an excuse; emptiness, meaninglessness; gate, entrance (to a town)","n. emptiness, meaninglessness; gate, entrance (to a town)",pool; say; talent; compete; importantly
2261,آبی,aquatic,4.31,Kaikki+ReadUrdu,True,False,False,humid; moist; aquatic,"adj. watery, aqueous; aquatic; blue, light blue",
2262,استدلال,demonstration; reasoning,4.31,Kaikki+ReadUrdu,True,False,False,"demonstration, reasoning, justification, induction, debate, inference","s.m. Seeking proof, arguments or reasons; proof, demonstration, argument ( = دليل dalīl, q.v.)",
2263,انڈونیشیا,Indonesia,4.31,Kaikki+ReadUrdu,True,False,False,"Indonesia (a country in the Southeast Asia, Asia)","Indonesia (a country in the Southeast Asia, Asia)",
2264,بلوچی,Baluchi,4.31,ReadUrdu+word2word,False,False,True,,"Baluchi, Balochi (language)",Al-Baluchi; Baluchi; famous; courier; working
2265,تقلید,forgery; conformity; conformation,4.31,Kaikki+ReadUrdu,True,False,False,"forgery; counterfeit; conformity, conformation","n. imitation, representation; forgery; conformity, conformation",
2266,تھوک,spit; saliva,4.31,Kaikki+ReadUrdu,True,False,False,spit; saliva,spit; saliva,
2267,جال,net; trap; snare; web,4.31,Kaikki+ReadUrdu,True,False,False,"net; trap, snare; web, spider web","n. net; trap, snare; web, spider web",
2268,جمعرات,Thursday,4.31,Kaikki+ReadUrdu+word2word,True,True,True,Thursday,Thursday,Ammar; Thursday; which; day; calmly
2269,دھند,fog,4.31,Kaikki+ReadUrdu+word2word,True,True,True,"fog (haze; mist, of weather)","fog (haze; mist, of weather)",Disappeared; mist; fine; like; morning
2270,ریت,sand,4.31,ReadUrdu+word2word,True,True,True,"rite; sand; custom, tradition","n. sand; custom, tradition; rite",sand; Sandglass; Sands; Time; contained
2271,سودا,bargain,4.31,ReadUrdu+word2word,True,True,True,"fruits; sweetmeats; goods, wares; trade, traffic; marketing; purchase, bargain; the black bile (one of the four humours of the body), atrabilis; melancholy; hypochondria; frenzy, madness, insanity; love; desire, concupiscence; ambition","n. goods, wares; trade, traffic; marketing; purchase, bargain; fruits; sweetmeats; the black bile (one of the four humours of the body), atrabilis; melancholy; hypochondria; frenzy, madness,…",deal; bargain; big; smell; Deal
2272,صنف,gender; a genre,4.31,Kaikki+ReadUrdu,True,False,False,gender; a genre,a genre; gender,
2273,عمرہ,umrah,4.31,Kaikki+ReadUrdu,True,False,False,"umrah (a minor hajj, a lesser pilgrimage to Mecca, other than at the time of the hajj)","n. umrah (a minor hajj, a lesser pilgrimage to Mecca, other than at the time of the hajj)",
2274,غفلت,negligence,4.31,Kaikki+ReadUrdu,True,False,False,negligence; carelessness,"negligence, heedlessness",
2275,نژاد,race; root; origin; seed,4.31,Kaikki+ReadUrdu,True,False,False,"race; root, origin; seed; family; genealogy, lineage; descent","race; family; genealogy, lineage; descent; root, origin; seed",
2276,پسندیدہ,favourite,4.31,Kaikki+ReadUrdu,True,False,False,favourite,adj. favourite,favorite; campus; favorites; spot; riddles
2277,چاول,rice,4.31,Kaikki+ReadUrdu,True,False,False,rice,n. rice,
2278,گود,bosom; embrace,4.31,Kaikki+ReadUrdu,True,False,False,bosom; embrace; adoption,n. lap (body); bosom; embrace,
2279,اراضی,ground; land; terrain,4.30,Kaikki+ReadUrdu,True,False,False,"ground, land, terrain","n. ground, land, terrain",
2280,ایندھن,fuel,4.30,Kaikki+ReadUrdu+word2word,True,True,True,fuel,fuel,WE; gas; FUEL; run; US
2281,برما,drill; borer,4.30,Kaikki+ReadUrdu,True,False,False,"drill, borer; Burma, Myanmar (country in Southeast Asia)","n. drill, borer",
2282,بلی,cat; yes; why not,4.30,Kaikki+ReadUrdu,True,False,False,"cat; yes, why not","n. cat | adv. yes, why not",pussy; Here; go; Considering; saves
2283,تاخیر,s.f. Delay; To delay,4.30,ReadUrdu+word2word,False,False,True,,"s.f. Delay, procrastination; postponement; impediment: — tāḵẖīr karnā (-meṅ), To delay, procrastinate; to…",delay; delayed; badges; Plus; codes
2284,تار,wire,4.30,ReadUrdu+word2word,True,True,True,"cable; telegraph; cord, wire","s.m. Thread, string; the warp or threads extended lengthwise in a loom; wire, cord, string of a musical…",wire; till; recording; everything; still
2285,جنگجو,warrior,4.30,Kaikki+ReadUrdu,True,False,False,warrior,warrior,-They; acted; combatant; rogue; rescue
2286,جھنگ,Jhang,4.30,Kaikki+ReadUrdu,True,False,False,"Jhang (a city in Punjab, Pakistan)","Jhang (a city in Punjab, Pakistan)",
2287,جھگڑا,row; fight,4.30,Kaikki+ReadUrdu,True,False,False,row; fight,fight; row,trouble; want; any; through; we
2288,خداوند,Lord,4.30,ReadUrdu+word2word,True,True,True,husband; God; the Lord; An epithet for Jesus,"An epithet for Jesus.; God; Lord; owner, possessor","Lord; please; ""; more; When"
2289,دوری,distance,4.30,Kaikki+ReadUrdu,True,False,False,absence; breadth; distance,n. distance; remoteness; separation,within; him; 10; re; We
2290,دوزخ,hell,4.30,Kaikki+ReadUrdu+word2word,True,True,True,"hell, hellfire; Nafs al-Ammara (the human inclination or ego towards sin); the stomach (especially one that is hungry), an empty stomach, belly",hell,em; hell; `; give; fast
2291,سرما,winter,4.30,Kaikki+ReadUrdu+word2word,True,True,True,winter,n. alternative form of سرمہ (surma); winter,winter; Even; PREACHER; LIKES; COLD
