rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2017,بمبئی,Bombay,4.06,Kaikki+ReadUrdu,"Bombay (former name of Mumbai, a megacity, the capital of Maharashtra, India)","name: Bombay (former name of Mumbai, a megacity, the capital of Maharashtra, India) | Platts: s.f. The city of Bombay ( = bamaʼī)",
2018,بنگالی,Bengali,4.06,Kaikki+ReadUrdu,Bengali (person); A native or inhabitant of the Bengal Subah; A native or inhabitant of the Sultanate of Bengal,"adj. Bengali; of or relating to Bengal (the region now divided into the sovereign country of Bangladesh and the… | n. Bengali (person); A native or inhabitant of the Sultanate of Bengal.; A native or inhabitant of the Bengal Subah. | name: Bengali (a language spoken in Bangladesh and the states of Assam, Tripura and West Bengal, India); Bangali (a village in Ramkan district, Qeshm County, Hormozgan Province, Iran); B",
2019,دکھانا,to show,4.06,Kaikki+ReadUrdu+word2word,to show; to cause pain; hurt,to show; to cause pain; hurt,show; Saudi; wanted; group; needs
2020,شاہکار,masterpiece,4.06,ReadUrdu+word2word,,"masterpiece, magnum opus",masterpiece; A
2021,ویکسین,vaccine,4.06,ReadUrdu+word2word,,vaccine; vaccination,discovering; vaccine; To; would; him
2022,پشتو,Pashto,4.06,Kaikki+ReadUrdu,Pashto (language),name: Pashto (language) | Platts: s.f. The language of the Afghāns,
2023,پوچھیں,ask,4.06,ReadUrdu+word2word,,"infinitive of پُوچْھنا (pūchnā — to ask, enquire)",ASK; ask; NEVER; LL; YOU
2024,چارسدہ,Charsadda,4.06,Kaikki+ReadUrdu,"Charsadda (a city in Charsadda district, Khyber Pakhtunkhwa, Pakistan)","Charsadda (a city in Charsadda district, Khyber Pakhtunkhwa, Pakistan)",
2025,ڈور,string,4.06,ReadUrdu+word2word,,"string, thread; support, attachment",strings; pulls; wondering; together; backdoor
2026,کاؤنٹی,county,4.06,ReadUrdu+word2word,,county,county; did; assessment; It; not
2027,بھیانک,horrible,4.05,Kaikki+ReadUrdu+word2word,"scary, horrible, terrifying","scary, horrible, terrifying",horrible; preferred; spooks; HK; MP-5
2028,تورات,Torah,4.05,Kaikki+ReadUrdu+word2word,Torah,Torah,embarrassment; Jewishness; Torah; Thou
2029,جینا,to live,4.05,Kaikki+ReadUrdu+word2word,"to live; a female given name, Jeena","v. to live | Platts: v.n. To live, be alive, to exist, to subsist; to enjoy life; to be revived, be restored (to health, &c.); —…",live; care; how; We; have
2030,ذائقہ,taste,4.05,Kaikki+ReadUrdu+word2word,taste,"n. taste | Platts: (for A. ذائِقة ẕāʼiqat; see ẕāʼiq), s.m. The sense of tasting; the palate…",TASTE; THEY; DON; SO; T
2031,راکھ,ashes,4.05,Kaikki+ReadUrdu+word2word,"dust; ash, ashes","ash, ashes; dust",ashes; Flick; Quick; peck; Sift
2032,ریاضی,mathematics,4.05,Kaikki+ReadUrdu+word2word,"mathematics, maths","n. mathematics, maths | Platts: (rel. n. fr. riyāẓ), s.m. lit. 'Disciplinary'; mathematics, the exact sciences: — riyāẓī-dān, s.m. A…",math; mean; right; teacher; re
2033,صلیب,cross,4.05,Kaikki+ReadUrdu+word2word,"crucifix; cross, cruciform","crucifix; cross, cruciform",cross; corners; pardoned; gotta; Well
2034,میز,table,4.05,Kaikki+ReadUrdu+word2word,desk; table,"n. table; desk | Platts: s.f. A table: — mez-bān, or mez-mān, s.m. Landlord; master of the house, or of a feast; entertainer, host: —…",UNDER; TABLE; desk; THE; by
2035,ٹیکسی,taxi,4.05,Kaikki+ReadUrdu+word2word,taxi,taxi,Taxi; Baer; Robert; enjoyed; Goddammit
2036,کرسمس,Christmas,4.05,Kaikki+ReadUrdu,Christmas,Christmas,GIVEN; OTHER; THEM; EACH; HAD
2037,کیک,cake,4.05,Kaikki+ReadUrdu+word2word,cake,n. cake | Platts: s.m. A flea (syn. pissū),cake; baked; -Piece; Piece; grandma
2038,بکری,goat,4.04,Kaikki+ReadUrdu+word2word,goat (of any gender); nanny goat (a female goat),"n. nanny goat (a female goat); goat (of any gender) | Platts: (fem. of bakrā), s.f. She-goat; goat (generally); (met.), a great eater, gormandizer; idle or lazy fellow;…",goat; Medicine; Goat; trainees; directions
2039,مواصلات,communications,4.04,Kaikki+ReadUrdu+word2word,"satellite; communications, telecommunications","communications, telecommunications; satellite",lines; communication; physical; owned; communications
2040,ناروے,Norway,4.04,Kaikki+ReadUrdu+word2word,Norway (a country in Scandinavia in Northern Europe),Norway (a country in Scandinavia in Northern Europe),full-scale; incursion; Norway; mounted; had
2041,چوکی,outpost,4.04,Kaikki+ReadUrdu+word2word,"commode; outpost; choky, stool, bench","n. choky, stool, bench; outpost; duty, responsibility of vigilance | Platts: s.f. The plant Piper chaba",outpost; Take; down; him; Persian
2042,کھال,skin,4.04,ReadUrdu+word2word,,"skin, hide; a bellow",skin; Aren; beast; gonna; help
2043,گھوڑا,horse,4.04,Kaikki+ReadUrdu+word2word,horse; knight,horse; knight,horse; hunted; murderer; Heard; horses
2044,تخیل,imagination,4.03,Kaikki+ReadUrdu+word2word,"imagination, thought, imagery, idea","n. imagination, thought, imagery, idea | Platts: s.m. Imagining, fancying, supposing; imagination, fancy ( = ḵẖayāl); suspicion",imagination; overnight; Jujitsu; 19; belt
2045,ترس,pity,4.03,Kaikki+ReadUrdu+word2word,"pity, mercy; longing, yearning","n. pity, mercy; longing, yearning | Platts: (see tarasnā), s.m. Pity, compassion, mercy (cf. trāhi): — tars khānā (-par), To feel pity (for), to pity,…",desperate; drop; pity; great; water
2046,حویلی,mansion,4.03,Kaikki+ReadUrdu+word2word,"manor house; mansion, haveli; small palace or fort",mansion,Rumors; surfaced; supporter; mansion; hills
2047,رشک,jealousy,4.03,Kaikki+word2word,"jealousy, envy, malice","envy (admiring), emulation",jealous; was; I
2048,ساس,mother-in-law,4.03,Kaikki+word2word,mother-in-law (mother of either spouse),[Prk. सस्सू or सासू; S. श्वश्रू s.f. Mother-in-law ( = sāsū). | also: feminine of سَسُر (sasur — father-in-law),mother-in-law; charmer; snake; loves; Sarah
2049,فارس,Persia,4.03,Kaikki+word2word,Persia,"prop. n. Persia; one of the southern provinces of Persia, the ancient Bactria",Persia; Persian; PERSIAN; BORDER; ride
2050,مکھی,fly,4.03,Kaikki+ReadUrdu+word2word,fly,fly,fly; flap; single; Every; won
2051,ناخن,nail,4.03,Kaikki+ReadUrdu+word2word,"nail, fingernail (of the finger or toe), claw, talon","n. nail, fingernail (of the finger or toe), claw, talon | Platts: (nāḵẖ˚ = S. नख+un = ūn = wan = wān = S. वान), s.m. Nail (of the finger or toe)…",nails; Darling; at; Look; clothes
2052,ویران,deserted,4.03,Kaikki+ReadUrdu+word2word,"gloomy; deserted, desolate","desolate, deserted",deserted; died; when; your; mother
2053,پریڈ,parade,4.03,Kaikki+ReadUrdu+word2word,parade,parade,parade; waved; tyrants; march; Saturday
2054,پوچھنا,to ask,4.03,Kaikki+ReadUrdu+word2word,"to ask, enquire","to ask, enquire",ask; questions; Greaseball; girlfriend; lemons
2055,پیمانہ,measure,4.03,Kaikki+ReadUrdu+word2word,"scale, size, scope, level; length gauge, measure, standard; wine goblet, drinking cup, bowl","measure, scale; wine cup",measures; validate; taking; am; will
2056,چیٹ,chat,4.03,ReadUrdu+word2word,,chat,bartender; Botox; hop; original; chat
2057,کرشن,Krishna,4.03,Kaikki+ReadUrdu,Krishna,"name: Krishna; a male given name, Krishna, from Sanskrit, of Hindu usage | Platts: s.m. The act of pulling, dragging, drawing, attracting; bringing; overpowering; bending; injuring;…",
2058,گشت,patrol,4.03,Kaikki+ReadUrdu+word2word,"patrol, watch; practice by the Tablighi Jamaat of visiting local Muslims in the vicinity and invite them to the mosque","n. patrol, watch; practice by the Tablighi Jamaat of visiting local Muslims in the vicinity and invite them to the mosque | Platts: s.f. Surrounding; going round (esp. of guards patrolling); round or beat (of a patrol or watch); walking,…",patrol; Get; Persian; patrolling; safeguard
2059,گھیر,siege,4.03,ReadUrdu+word2word,,"siege; closure, enclosure, encirclement",under; siege; attack; surrounded; battle
2060,آسام,Assam,4.02,Kaikki+ReadUrdu,Assam (a state in northeastern India),"name: Assam (a state in northeastern India) | Platts: prop. n. Name of a province, Assam",
2061,اندھیرا,dark,4.02,Kaikki+ReadUrdu+word2word,dark; dismal,adj. dark; dismal | n. darkness,dark; Try; without; really; -
2062,دکھاتا,show,4.02,ReadUrdu+word2word,,masculine singular of دِکھانا (dikhānā — to show) | also: masculine singular of دُکھانا (dukhānā — to cause pain; hurt),show; Here; delightful; H.W; George
2063,لٹکا,hang,4.02,ReadUrdu+word2word,,"perfective masculine of لَٹَکْنَا (laṭaknā — to hang, dangle, be suspended) | also: masculine of لَٹَکْنَا (laṭaknā — to hang, dangle, be suspended)",on; hang; hung; Hang; Talk
2064,منجمد,frozen,4.02,Kaikki+ReadUrdu+word2word,frozen; congealed,"adj. frozen; congealed | Platts: (act. part. of (the post-classical) اِنجمد, vii of (and syn. with) جمد 'to become congealed,' &c.) part. adj.…",freeze; frozen; climbs; bows; headlights
2065,ڈنمارک,Denmark,4.02,Kaikki+ReadUrdu,Denmark (a country in Northern Europe),Denmark (a country in Northern Europe),
2066,کچن,kitchen,4.02,ReadUrdu+word2word,,kitchen,kitchens; Now; your; got; on
2067,کھیت,farm,4.02,Kaikki+ReadUrdu+word2word,"farm, plantation; ploughland, cultivated land, farmland","farm, plantation; ploughland, cultivated land, farmland",farm; bottom; washed; alike; away
2068,بدلنا,to change,4.01,Kaikki+ReadUrdu+word2word,"to change, to transform; to transfer (to another school, post, etc.)","v. to change, to transform; to transfer (to another school, post, etc.) | Platts: (from A. badal), v.n. To be changed or altered; to change, alter, vary; to assume another form, grow or…",sweaty; shirt; catch; chill; change
2069,سارہ,Sarah,4.01,ReadUrdu+word2word,,"Sarah (the wife of Abraham and mother of Isaac in the Bible); a female given name, Sara or Sarah, from Hebrew",Sarah; After; legal; lawyer; Harrison
2070,عمار,Ammar,4.01,Kaikki+word2word,"a female given name, Ammar, from Arabic",,Ammar; dude; clue; Jordanians; transit
2071,فلپائن,Philippines,4.01,Kaikki+ReadUrdu,Philippines (a country in Southeast Asia),Philippines (a country in Southeast Asia),
2072,ٹیپ,tape,4.01,Kaikki+word2word,tape,,tapped; tape; -what; Honey; AC
2073,کلکتہ,Kolkata,4.01,Kaikki+ReadUrdu,"Kolkata (a megacity, the capital of West Bengal, India)","Kolkata (a megacity, the capital of West Bengal, India)",
2074,ابلیس,Satan,4.00,Kaikki+ReadUrdu,"Iblis, Satan; the Devil","name: Iblis, Satan; the Devil | Platts: s.m. The devil, Satan. — iblīs-kā peshāb, and iblīs-kā janā, s.m. The devil's own child, the devil's brat",
2075,امرتسر,Amritsar,4.00,Kaikki+ReadUrdu,"Amritsar (a city in Punjab, India)","Amritsar (a city in Punjab, India)",
2076,حلب,Aleppo,4.00,Kaikki+ReadUrdu,"Aleppo (a governorate of Syria); Aleppo (the capital city of Aleppo governorate, Syria)","Aleppo (the capital city of Aleppo governorate, Syria); Aleppo (a governorate of Syria)",
2077,زیور,jewellery,4.00,Kaikki+ReadUrdu+word2word,"jewellery, ornament; grounds for adornment","n. jewellery, ornament; grounds for adornment | Platts: (akin to zeb), s.m. Ornament (of gems, or gold, or silver), jewels",Tesseract; Odin; treasure; jewel; `
2078,لڑنا,to fight,4.00,ReadUrdu+word2word,"to struggle; to sting, bite; to argue, quarrel","to fight, combat; battle; to argue, quarrel; to sting, bite",fight; Perhaps; die; honor; great
2079,مارنا,to kill,4.00,ReadUrdu+word2word,to hit; to hammer; to destroy,"v. to beat, hit, strike; to hammer; to kill, murder | Platts: v.t. To beat, strike, thump, smite; to hit, knock; to punish; — to kill, slay, slaughter; to destroy, ruin,…",kill; dead; wants; Turk; THE
2080,پرنس,prince,4.00,ReadUrdu+word2word,,prince,Prince; five-one; prince; down; mortify
2081,کیلے,Calais,4.00,Kaikki+ReadUrdu,"Calais (a city in Pas-de-Calais department, Hauts-de-France, France)","Calais (a city in Pas-de-Calais department, Hauts-de-France, France)",
2082,ارسطو,Aristotle,3.99,Kaikki+ReadUrdu,Aristotle,Aristotle,
2083,بیٹھنا,to sit,3.99,Kaikki+ReadUrdu+word2word,to sit; to participate; to become tired; discouraged,to sit; to participate; to become tired; discouraged,eat; sit; Did; guys; he
2084,دکھی,hurt,3.99,ReadUrdu+word2word,,"feminine singular of دِکْھنا (dikhnā — to be seen) | also: plural feminine of دِکْھنا (dikhnā — to be seen) | also: feminine singular of دُکْھنا (dukhnā — to be hurt, ache)",miserable; very; sadder; locking; hurt
2085,دیوانہ,mad,3.99,ReadUrdu+word2word,"obsessed; crazed lover; madman, lunatic","mad, crazed (esp. in love)",insane; mad; obviously; For; told
2086,سویڈن,Sweden,3.99,Kaikki+ReadUrdu,Sweden (a country in Scandinavia in Northern Europe),Sweden (a country in Scandinavia in Northern Europe),
2087,لڑاکا,fighter,3.99,Kaikki+ReadUrdu+word2word,"fighter, one that fights","fighter, one that fights",fighter; high-caliber; tough; greatest; very
2088,وہاڑی,Vehari,3.99,Kaikki+ReadUrdu,"Vehari (a city in Vehari district, Punjab, Pakistan)","Vehari (a city in Vehari district, Punjab, Pakistan)",
2089,پولینڈ,Poland,3.99,Kaikki+ReadUrdu+word2word,"Poland (a country in the Eastern Europe, Europe)","Poland (a country in the Eastern Europe, Europe)",Poland; Baltic; near; suffered; See
2090,برمنگھم,England,3.98,Kaikki+ReadUrdu,"a major city and metropolitan borough of the West Midlands, England","a major city and metropolitan borough of the West Midlands, England",
2091,بولو,speak,3.98,ReadUrdu+word2word,,"central district and city in Bolu Province, Turkey | also: subjunctive of بولْنا (bolnā — to speak)",Speak; –; truthful; Thanks; being
2092,جھٹکا,shock,3.98,Kaikki+ReadUrdu+word2word,"trauma, shock; an incident, accident, calamity; shock, jerk, sudden stroke, jolt, shake (often violent and unexpected)","shock, jerk, sudden stroke, jolt, shake (often violent and unexpected); trauma, shock; an incident, accident, calamity",shock; jerk; Touchdown; AFTERSHOCK; ANOTHER
2093,خلل,interruption,3.98,Kaikki+ReadUrdu+word2word,"break, breach; disorder, derangement; interruption, confusion, disturbance","break, breach; disorder, derangement; interruption, confusion, disturbance",interfere; practices; skills; interrupted; lines
2094,سرجری,surgery,3.98,ReadUrdu+word2word,,surgery,Surgery; surgery; Yeah; -; ?
2095,صومالیہ,Somalia,3.98,Kaikki+ReadUrdu,"Somalia (a country in East Africa, in the Horn of Africa)","Somalia (a country in East Africa, in the Horn of Africa)",
2096,نیلا,blue,3.98,Kaikki+ReadUrdu+word2word,blue,"adj. blue | Platts: adj. (f. -ī), Dark blue; blue; livid: — nīlā-patthar, or (corr. or dialec.) nīlā-phatthar, s.m. The sapphire:…",blue; longstanding; commitment; causes; exemplary
2097,ٹکڑا,piece,3.98,Kaikki+ReadUrdu+word2word,"piece, fragment, section","piece, fragment, section",piece; loaf; Piece; Continuing; machinery
2098,پہچانا,recognize,3.98,ReadUrdu+word2word,,"perfective masculine of پَہْچانْنا (pahcānnā — to recognize, identify) | also: masculine of پَہْچانْنا (pahcānnā — to recognize, identify)",recognize; -you; dell; went; did
2099,کیلیفورنیا,California,3.98,ReadUrdu+word2word,,California (the most populous state of the United States),CALIFORNIA; OF; SPINE; UP; OPERATIONS
2100,ہریانہ,Haryana,3.98,Kaikki+ReadUrdu,Haryana (a state in northern India),Haryana (a state in northern India),
2101,اطالوی,Italian,3.97,ReadUrdu+word2word,,Italian,Italian; expected; morning; food; thing
2102,الوداع,goodbye,3.97,Kaikki+word2word,"a farewell; farewell, goodbye",farewell,goodbye; Bye; BYE; Goodbye; GOODBYE
2103,اونچائی,height,3.97,Kaikki+ReadUrdu+word2word,height; eminence,"n. height; eminence | Platts: s.f. Height, &c. = uṅćāʼī, q.v. (syn. are uṅćās, uṅćān, uṅćāʼo, uṅćāhaṭ)",secret; height; Now; knot; kick
2104,بچنا,to be saved,3.97,Kaikki+ReadUrdu+word2word,to escape; to be saved,"v. to be saved; to escape | Platts: v.n. To be saved, to save oneself, escape (from, -se), effect (one's) escape; to be saved, spared, set aside,…",major; saved; life; several; need
2105,حماس,Hamas,3.97,Kaikki+ReadUrdu,Hamas (a Palestinian Islamist militant group and political organization),Hamas (a Palestinian Islamist militant group and political organization),
2106,دستک,knock,3.97,Kaikki+ReadUrdu+word2word,"passport; tax, commission; knock, rap (at door)","n. knock, rap (at door); tax, commission; passport | Platts: s.f. 'A little hand'; a handle; a knock or rap (at a door, &c.); clapping of the hands (com. with a view of…",knock; Knock; him; KNOCK; YEAH
2107,رسی,rope,3.97,Kaikki+ReadUrdu+word2word,rope; cord,"n. rope; cord | Platts: (ras, q.v.+ī = Zend i = S. इ), s.f. The arriving, the attaining or obtaining; the being performed (used as…",ropes; rope; -Gotta; -I; Wheels
2108,زہری,Zehri,3.97,Kaikki+ReadUrdu,"a Baloch tribe in Khuzdar district; Zehri (a city in Khuzdar district, Balochistan, Pakistan)","name: Zehri (a city in Khuzdar district, Balochistan, Pakistan); a Baloch tribe in Khuzdar district | Platts: (rel. n. fr. zahr, q.v.), adj. = next, q.v",
