rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
2198,آنسو,tear,verified_strong,4.580,True,True,tear,True,True,,,True,True,True,tear; Here; wept; watered; magnificent,True,tear,3,verified_strong
2199,تردید,"s.f. Repelling, opposing; refutation, rebutment; rejection, setting aside, reversal (of a decision): — tardīd…",explicit_review_required,4.300,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2200,غصہ,"n. anger | Platts: (for A. غصة, v.n. fr. غصّ 'to be choked,' &c.), s.m. Choking, strangulation, suffocation; — (choking) wrath,…",verified_strong,4.680,True,True,anger,True,True,,,True,True,True,anger; rude; short-tempered; Mom; FURIOUS,True,anger,3,verified_strong
2201,مصیبت,"calamity, trouble",verified_strong,4.590,True,True,"calamity,trouble",True,True,,,True,True,True,trouble; screwed; gloat; em; Paperboy,True,trouble,3,verified_strong
2202,سولہ,"num. sixteen | Platts: adj. Sixteen: — solah-bagghū, s.m. The game of hazard (in playing which several lines are drawn on the ground…",verified_strong,4.360,True,True,sixteen,True,True,,,True,True,True,scrambled; ass; F-16s; behind; Paks,True,s,3,verified_strong
2203,عکاسی,photography; trade of a photographer,explicit_review_required,4.270,False,False,,True,True,,,True,False,True,reflect; Aryan; longer; perfection; image,False,,1,explicit_review_required
2204,شفاف,"(intens. n. fr. شفّ 'to be thin or fine,' &c.), adj. Very thin; translucent; transparent; clear, pellucid",explicit_review_required,4.640,False,False,,True,True,,,True,False,True,possible; clean; keep; Marvin; Tell,False,,1,explicit_review_required
2205,طریقوں,plural oblique of طَرِیقَہ (tarīqa — method),explicit_review_required,4.550,False,False,,True,True,,,True,False,True,ways; methods; phishing; Our; Plenty,True,method,2,verified_strong
2206,قرضہ,"loan, debt",verified_strong,4.360,True,True,"debt,loan",True,True,,,True,True,True,wrote; Brits; credit; take; wish,False,,2,verified_strong
2207,ذوق,"n. taste, flavor; taste, interest; pleasure, delight | Platts: (inf. n. of ذاق 'to taste'), s.m. Taste, enjoyment, delight, joy, pleasure, voluptuousness: — ẕauq-se, adv.…",verified_strong,4.490,True,True,"delight,flavor,interest,pleasure,taste",True,True,,,True,True,False,,False,,2,verified_strong
2208,شاہراہ,"highway, main road, King's highway",verified_strong,4.430,True,True,"highway,king',king's,main,road",True,True,,,True,True,True,Van; Wyck; Expressway; Queensboro; Bridge,False,,2,verified_strong
2209,افتتاح,"inauguration, opening ceremony",explicit_review_required,4.580,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2210,عاشق,lover,verified_strong,4.400,True,True,lover,True,True,,,True,True,False,,False,,2,verified_strong
2211,کہلی,"s.f. Oil-cake (the cake that remains after the oil has been pressed out of certain seeds, especially sesamum…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2212,سمندری,"Samundri (a city in Faisalabad district, Punjab, Pakistan)",verified_strong,4.400,True,True,"city,district,faisalabad,in,pakistan,punjab,samundri",True,True,,,True,True,True,DOD; -Listen; 2000.; 2001; sea,False,,2,verified_strong
2213,کہلا,s.m. A shoe,explicit_review_required,3.440,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2214,دائر,"(act. part. n. of دار (for دور) 'to move round'), part. adj. Going round, encircling; in process, agitated…",explicit_review_required,4.430,False,False,,True,True,,,True,False,True,file; Did; football; yet; homes,False,,1,explicit_review_required
2215,نعرے,plural direct of نَعْرَہ (na’rah — slogan) | also: oblique singular of نَعْرَہ (na’rah — slogan),explicit_review_required,4.750,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2216,آبپاشی,artificial application of water to cultivated land,explicit_review_required,3.960,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2217,تیری,feminine singular of तेरा (terā); feminine plural of तेरा (terā),verified,4.750,False,False,,True,True,,,True,False,True,Shaolin; Wu; Tang; KINGDOM; THY,False,,1,verified
2218,زہر,poison,verified_strong,4.550,True,True,poison,True,True,,,True,True,True,poisoned; poison; rejects; stomach; paramilitary,True,poison,3,verified_strong
2219,وارث,"n. heir, inheritor | Platts: (act. part. of ورث 'to receive by inheritance'), s.m. Heir; legatee; — owner, master, lord; protector…",verified_strong,4.500,True,True,"heir,inheritor",True,True,,,True,True,True,heir; Waynes; cellar; inherit; wine,True,heir,3,verified_strong
2220,جوہر,"n. jewel, gem; essence, meaning; atom | Platts: s.m. (Obs.), Taking one's own life, committing suicide; — fighting desperately to the death: — jūhar (or…",verified_strong,4.530,True,True,"atom,gem,jewel",True,True,,,True,True,True,essence; rebellious; defiant; uncontrollable; used,True,essence,3,verified_strong
2221,جنگل,"n. jungle, forest, wilderness | Platts: s.m. A jungle, wood, forest, thicket; forest land; waste land; land or country overgrown with long grass and…",verified_strong,4.580,True,True,"forest,jungle,wildernes,wilderness",True,True,,,True,True,True,woods; Into; Grandmother; journey; Then,True,wood,3,verified_strong
2222,گہرا,"adj. deep | Platts: adj. (f. -ī), Deep, profound; important, weighty, grave; difficult; — deep-seated; — sound (as sleep); —…",verified_strong,4.480,True,True,deep,True,True,,,True,True,True,deep; very; got; omoplata; ties,True,deep,3,verified_strong
2223,مرلی,"s.f. Flute, fife, pipe; whistle: — murlī bajānā, To play the flute, &c.: — murlī bajnā or baj-jānā (-kī), To…",explicit_review_required,3.350,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2224,سراہا,perfective masculine of سَراہْنا (sarāhnā — to praise; commend; applaud) | also: masculine of سَراہْنا (sarāhnā — to praise; commend; applaud),explicit_review_required,4.250,False,False,,True,True,,,True,False,True,Though; appreciate; recipe; most; mother,False,,1,explicit_review_required
2225,خاصا,"special, particular, good",explicit_review_required,4.170,True,True,"good,particular,special",False,,,,False,True,False,,False,,1,explicit_review_required
2226,شہد,"n. honey | Platts: s.m. Honey (syn. madhu); anything very sweet: — shahd-kī makkhī, or shahd-makkhī, s.f. A bee: — shahad-kī…",verified_strong,4.170,True,True,honey,True,True,,,True,True,True,HONEY; TO; honey; YOU; UP,True,honey,3,verified_strong
2227,جیتے,plural masculine of جِینا (jīnā — to live),explicit_review_required,4.270,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2228,پرواز,"n. flight (a trip on a plane); departure (of a flight); access, reach | Platts: s.m.f. Flying, flight: — parwāz karnā, v.n. To fly: — parwāz-kunān, adj. Flying, on the wing",verified_strong,4.560,True,True,"acces,access,departure,flight,reach",True,True,,,True,True,True,fly; flight; Fly; flying; Cars,True,flight|fly|flying,3,verified_strong
2229,ملنا,"v. to be found; to be joined; to meet, encounter, mingle | Platts: v.t. To rub; to rub down (a horse); to scrub, scour; to furbish; to anoint; — to grind; to tread on, trample…",verified_strong,4.470,True,True,"found,join,joined",True,True,,,True,True,True,meet; obsessed; demands; proposals; concrete,True,meet,3,verified_strong
2230,چمچ,"spoon; ladle; scoop, spoon (ie. quantity-wise); a type of bird",verified_strong,3.390,True,True,"bird,ie,ladle,quantity,scoop,spoon,type,wise",True,True,,,True,True,False,,False,,2,verified_strong
2231,کرداروں,oblique plural of کِرْدار (kirdār) | also: plural oblique of کِرْدار (kirdār — character; behaviour),explicit_review_required,4.260,True,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2232,شیعہ,"(for A. شيعة shīʻat, v.n. fr. شيع 'to follow,' &c.), s.m. A particular party or sect who follow ʻAlī…",explicit_review_required,4.980,False,False,,True,True,,,True,False,True,Coalition; Shiite; insurgent; Baghdad; picked,False,,1,explicit_review_required
2233,عامل,"(act. part. of عمل 'to work,' &c.), s.m. A worker, doer, an operator; an agent; a governor, ruler,…",explicit_review_required,3.940,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2234,سہارا,"n. support; dependence; backing; buttress; help, assistance, aid | Platts: s.m. Association; assistance, aid, help; support, prop; dependence, reliance, confidence; hope,…",verified_strong,4.620,True,True,"aid,assistance,back,backing,buttres,buttress,dependence,help,support",True,True,,,True,True,True,Refuse; recourse; duration; court-martial; spend,False,,2,verified_strong
2235,ہندوستانی,Indian; the Hindustani language,verified_strong,4.890,True,True,"hindustani,indian,language",True,True,,,True,True,True,Indian; Let; see; cry; son,True,indian,3,verified_strong
2236,بلایا,"adj. (f. bilāʼī), & s.m. Corrupt, degenerate, bad; — a corrupt person; an impudent person",explicit_review_required,4.480,False,False,,True,True,,,True,False,True,called; CALL; invited; WOULDA; WHEN,False,,1,explicit_review_required
2237,دہو,"s.m. A man; a husband; possessor, master, lord; — the plant Grislea tomentosa",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2238,مبارکباد,congratulations,explicit_review_required,4.600,True,True,"congratulation,congratulations",False,,,,False,True,True,congratulate; Arnim; must; I; you,False,,1,explicit_review_required
2239,آلودگی,"n. pollution; contamination; impurity | Platts: (abst. s. from next, q.v.), s.f. Contamination, defilement, pollutedness; pollution, stain; foulness,…",verified_strong,3.990,True,True,"contamination,impurity,pollution",True,True,,,True,True,False,,False,,2,verified_strong
2240,مسافروں,plural oblique of مُسافِر (musāfir — traveller),explicit_review_required,4.260,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2241,جمالی,"(rel. n. fr. jamāl), adj. Amiable, lovable (as an attribute of the Deity, in opp. to jalālī); — s.m. A kind…",explicit_review_required,4.090,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2242,چہین,"adj. Wasted, worn away; emaciated, thin, feeble; delicate, slender, slight, little; poor, miserable",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2243,حیران,"surprised, amazed, awed, speechless, shocked; flabbergasted, perplexed, confused, confused, baffled",verified_strong,4.830,True,True,"amaz,amazed,awed,baffl,baffled,confus,confused,flabbergast,flabbergasted,perplex",True,True,,,True,True,True,surprised; shocked; amazed; unprepared; unless,True,amaz|amazed|shock|shocked|surpris|surprised,3,verified_strong
2244,خوشبو,fragrance,verified_strong,4.490,True,True,fragrance,True,True,,,True,True,False,,False,,2,verified_strong
2245,غیرملکی,"foreign, foreigner",explicit_review_required,4.380,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2246,تشریح,"explanation, elucidation",verified_strong,4.540,True,True,explanation,True,True,,,True,True,True,interpretation; low; key; redefining; interesting,False,,2,verified_strong
2247,سائنسی,scientific,verified_strong,4.570,True,True,scientific,True,True,,,True,True,True,Allied; effort; represent; Strategic; Scientific,True,scientific,3,verified_strong
2248,مستحق,"n. deserving, worthy; poor, bankrupt | Platts: (pass. & act. part. of استحق 'to demand as a right or due; to have a just title or claim to,' x of حقّ 'to be…",verified_strong,4.510,True,True,"bankrupt,deserv,deserving,poor,worthy",True,True,,,True,True,True,deserve; deserved; deserves; Which; destined,True,deserv,3,verified_strong
2249,انجینئر,engineer,explicit_review_required,4.290,False,False,,True,True,,,True,False,True,engineer; been; consultant; solutions; systems,True,engineer,2,verified_strong
2250,روزگاری,adj. & s.m. Serving; earning; — one who earns,explicit_review_required,4.050,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
2251,کتب,"s.f. pl. (of kitāb), Books: — kutub-ḵẖāna, s.m. A book-shop; a library; a book-shelf: — kutub-farosh, s.m. A… | also: plural formal of کِتاب (kitāb — book, manuscript, volume)",explicit_review_required,4.830,True,False,,True,True,,,True,False,True,knowledge; Books; puff; worth; are,True,book|books,2,verified_strong
2252,لگانا,"v. to affix, attach, join; to place; install; setup (physical item); to apply, spread | Platts: (caus. of lagnā, q.v.), To attach, unite, join, connect (with, -se, or to, -meṅ); to fasten; to fix; to…",explicit_review_required,4.530,True,False,,True,True,,,True,False,True,may; canvassing; neighborhood; until; He,False,,1,explicit_review_required
2253,طاقتور,"strong, stout, powerful",verified_strong,4.630,True,True,"powerful,stout,strong",True,True,,,True,True,True,powerful; cannot; stronger; Everytime; figured,True,powerful,3,verified_strong
2254,سستی,"n. laziness, sloth | adj. feminine of سَسْتَا (sastā, “cheap”) | Platts: s.f. Heaviness, languor, dulness, inactivity, depression (of a market, &c.), relaxation, feebleness… | also: feminine singular of سَسْتا (sastā — cheap, inexpensive)",verified_strong,4.480,True,True,"lazines,laziness,sloth",True,True,,,True,True,True,books; read; masks; latex; face,False,,2,verified_strong
