rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1946,اصطلاح,TERM; idiom; vocable,4.47,Kaikki+ReadUrdu+word2word,"idiom, term, vocable","n. idiom, term, vocable | Platts: s.f. Phrase, phraseology, idiom, usage; accepted signification, conventional meaning; conventional term,…",SLANG; TERM; DID; IS; KNOW
1947,انجن,ENGINE,4.47,ReadUrdu+word2word,,"(corr. from the English), s.m. Engine, steam-engine",ENGINE; REVS; JUST; TURNS; OVER
1948,بھٹی,furnace,4.47,Kaikki+ReadUrdu,furnace,furnace,
1949,بیٹھنے,sit,4.47,ReadUrdu+word2word,,infinitive indirect of بَیٹھنا (baiṭhnā — to sit),sit; dither; fuck; -l; think
1950,تفتیش,investigate,4.47,ReadUrdu+word2word,,"investigation, inquiry",one-on-one; luck; disturbance; investigate; personally
1951,تیرا,second-person singular possessive pronoun; intimate or very polite: thine; Early Modern English thine,4.47,Kaikki+ReadUrdu,"second-person singular possessive pronoun, intimate or very polite: thine; second-person singular possessive determiner, intimate or very polite: thy; second-person singular possessive determiner: your, thy; Early Modern English thy","pron. second-person singular possessive pronoun: yours, thine; Early Modern English thine.; second-person singular possessive pronoun, intimate or very polite: thine | det. second-person singular possessive determiner: your, thy; Early Modern English thy.; second-person singular possessive determiner, intimate or very polite: thy | Platts: pron. (gen. sing. of tū), Thy, thine: — terā-merā, s.m. terī-merī, s.f. Angry",called; uh; Ramzi; Yousef; 90s
1952,زبردستی,oppression; injustice; coercion,4.47,Kaikki+ReadUrdu,"oppression, injustice; forcefulness; coercion (act of forcing)","forcefulness; coercion (act of forcing); oppression, injustice",affidavit; separation; confirming; obtain; reasons
1953,ستم,tyranny; cruelty,4.47,Kaikki+ReadUrdu,"tyranny; injustice, cruelty","tyranny, cruelty",IRONIC; S; IT; '
1954,سونا,gold; empty; void,4.47,Kaikki+ReadUrdu+word2word,gold; void; empty,"adj. empty; hollow; unoccupied | n. void; emptiness; gold | v. to sleep; to fall asleep; to repose | Platts: adj. & s.m. Void, empty, &c. ( = sūn, or sun, q.v.); hollow; deserted, desolate; ruined; unoccupied,…",hoi; gold; or; braided; pearls
1955,صلاح,counsel; advice,4.47,Kaikki+ReadUrdu+word2word,"advice, counsel","n. advice, counsel | Platts: (inf. n. of صلح 'to be good, right, just, &c.), s.f. Goodness (of character, or of state or condition);…",assembly; admittedly; believes; absolutely; counsel
1956,طیب,good; pleasant; sweet,4.47,Kaikki+ReadUrdu,"good, pleasant, agreeable, sweet; a fragrant substance, a perfume, odour; the most excellent (of any sort or thing), the essence, the cream (of)","adj. good, pleasant, agreeable, sweet | n. a fragrant substance, a perfume, odour; the most excellent (of any sort or thing), the essence, the cream (of) | Platts: (inf. n. of طيب 'to be good, or pleasant,' &c.), s.m. A fragrant substance, a perfume, odour; — the most…",
1957,عیسائی,Christian,4.47,Kaikki+ReadUrdu+word2word,Christian,"adj. Christian | n. Christian | Platts: (rel. n. fr. عيسي ʻīsā), adj. & s.m. Christian; — a Christian: — ʻīsāʼī honā or ho-jānā, To become a…",Christian; Christians; am; baptized; as
1958,مزدور,worker; labourer; porter,4.47,Kaikki+ReadUrdu,"labourer, worker; porter, carrier, coolly","n. labourer, worker; porter, carrier, coolly | Platts: s.m. A hired labourer, hireling; carrier, porter, cooly: — mazdūr-paṭṭī, s.f. A tax (formerly levied) on…",SCAN; WHIRRING; isn; (; )
1959,معاشرہ,society,4.47,Kaikki+ReadUrdu+word2word,society; community,society,dividing; aptitude; society; created; plays
1960,ملنا,to be found; meet; to be joined,4.47,Kaikki+ReadUrdu+word2word,"to be found; to be joined; to blend, mix","v. to be found; to be joined; to meet, encounter, mingle | Platts: v.t. To rub; to rub down (a horse); to scrub, scour; to furbish; to anoint; — to grind; to tread on, trample…",meet; obsessed; demands; proposals; concrete
1961,مچھلی,fish,4.47,Kaikki+ReadUrdu+word2word,fish,fish,fish; feeder; goldfish; receipt; gives
1962,چچا,uncle,4.47,word2word+ReadUrdu,,"s.m. Paternal uncle, father's (younger) brother; — a superior… | also: masculine of چَچی (cacī — aunt (father's younger brother's wife))",uncle; worked; hard; kidnap; welcome
1963,گھڑی,watch; time; hour,4.47,Kaikki+ReadUrdu+word2word,"hour, time; clock, watch","clock, watch; hour, time",watch; Sandglass; Lord; Opening; seal
1964,ایجاد,invented,4.46,ReadUrdu+word2word,,"s.m. Creation, production; invention, contrivance: — ījād karnā, v.t. To create, produce, originate, invent,…",invented; invents; ain; Words; invent
1965,باغی,recalcitrant; insurgent; mutineer,4.46,Kaikki+ReadUrdu,mutineer; insurgent; recalcitrant,"adj. rebel, rebellious, disloyal; recalcitrant; grown in plantation or a garden. | n. traitor, rebel; insurgent; mutineer | Platts: (act. part. of بغي, 'to seek,' &c.), adj. & s.m. Revolting, rebellious, disloyal; — revolter, rebel, traitor,…",revolting; is; He; !
1966,بت,line; mark,4.46,Kaikki+ReadUrdu,line; mark; statue,"n. shipworm; line; mark | Platts: s.m. The worm which is destructive to shipping, ship-worm, Teredo",idol; biggest; from; appreciation; idea
1967,بھرتی,enlistment,4.46,ReadUrdu+word2word,,"filling, stocking; enlistment; enrolment, admittance",enlistment; enlisted; Recruits; enlisting; twice
1968,تحریری,writing; in,4.46,ReadUrdu+word2word,,"adj. Written, in writing (e.g. taḥrīrī s̤ubūt, 'written proof')",writing; have; You; in; that
1969,تحفہ,gift,4.46,Kaikki+ReadUrdu+word2word,"rarity; curiosity; gift, present",gift,gift; someone; holiest; meantime; lands
1970,حساس,sensitive,4.46,ReadUrdu+word2word,,"(intens. n. fr. حسّ 'to feel'), adj. & s.m. Endued with the five senses; acute, shrewd; — an animal",sensitive; Point; West; Am; their
1971,درکار,need,4.46,Kaikki+ReadUrdu+word2word,need,"adj. needed, required | n. need",need; finding; Baghdad; form; document
1972,شہزادہ,Prince,4.46,Kaikki+ReadUrdu+word2word,"prince (a king's son, grandson or other male descendant)",prince,Prince; prince; Such; Walk; dispatches
1973,صحرا,desert,4.46,Kaikki+ReadUrdu+word2word,desert,desert,desert; Desert; Storm; frame; arranged
1974,نذر,vow,4.46,ReadUrdu+word2word,,"(inf. n. of نذر 'to vow,' &c.), s.f. A vow; an offering, anything offered or dedicated; a gift or present…",Broke; vow; are; vows; ties
1975,نشر,spreading; expanding; extending,4.46,Kaikki+ReadUrdu,"reviving, vivifying, resuscitation; broadcasting, telecasting, transmission, publishing, publication; scattering, spreading, expanding, extending, diffusing, dispersing","(inf. n. of نشر 'to spread,' &c.), s.m. Spreading (a table or a carpet, &c.); expanding, extending,…",networks; playing; major; including; underside
1976,واجب,appropriate; proper; necessary,4.46,Kaikki+ReadUrdu,"appropriate, proper, necessary","adj. appropriate, proper, necessary | Platts: (act. part. of وجب 'to be necessary,' &c.), adj. Necessary, obligatory, binding, incumbent (on); expedient;…",OWE; HUGE; THANKS; GUYS; thanks
1977,ویژن,vision,4.46,Kaikki+ReadUrdu,vision,vision,television; watching; dude; guy; saw
1978,پال,Paul; a male given name from English,4.46,Kaikki+ReadUrdu+word2word,"a male given name from English, equivalent to English Paul","n. a male given name from English, equivalent to English Paul | Platts: (rt. of pālnā), s.m. Shelter; protection; crown lands kept in the hands of government. | also: form of پَولُس (paulus — Paul (of Tarsus), author of several books of the N) | also: infinitive of پالْنا (pālnā — to raise; bring up)",Paul; hurry; Timothy; Reading; Bottom
1979,پڑھتے,read,4.46,word2word+ReadUrdu,,form of پَڑْھنا (paṛhnā — to read (ie. a book etc.)) | also: plural masculine of پَڑْھنا (paṛhnā — to read (ie. a book etc.)),read; posters; correctly; someplace; If
1980,پیرس,Paris,4.46,Kaikki+ReadUrdu+word2word,Paris (the capital and largest city of France),Paris (the capital and largest city of France),Paris; wonderful; Out; mess; watching
1981,چادر,covering; bed sheet,4.46,Kaikki+ReadUrdu,chador; covering; bed sheet,"n. covering; bedspread; bed sheet | Platts: s.f. A sheet; a table-cloth; a covering; a coverlet; a calico mantle or wrapper (of one fold, which reaches…",cloak; take; from; just; can
1982,کاپی,copy,4.46,Kaikki+ReadUrdu+word2word,copy,copy; notebook; copybook; exercise book,copy; Copy; shouts; COPY; Helo
1983,گردش,rotation; circulating; revolution,4.46,Kaikki+ReadUrdu+word2word,rotation; revolution; circulation,"n. rotation; revolution; circulation | Platts: (see gard), s.f. Going round, turning round, revolution; circulation; roll; course; period; turn, change;…",rotation; spar; Augusto; circulating; throw
1984,گم,missing; lost; absent,4.46,Kaikki+ReadUrdu+word2word,"lost, missing; absent, invisible; distracted, wanting, wandering","adj. lost, missing; absent, invisible; distracted, wanting, wandering | Platts: adj. Lost; wanting; missing; absent; invisible; — wandering, distracted, confounded: — gum-rāh or rah, adj. &…",misplaced; moment; lose; going; missing
1985,گمراہ,misled,4.46,ReadUrdu+word2word,,"losing the way, wandering; misled; gone astray",stray; Mother; Follow; path; misled
1986,یعقوب,in turn from Hebrew…; Jacob; Yaqub,4.46,Kaikki+ReadUrdu,"Yaqub, Jacob; a male given name from Arabic يَعْقُوب (yaʕqūb) [in turn from Classical Syriac ܝܥܩܘܒ, in turn from Hebrew יעקב], equivalent to English Jacob","name: Yaqub, Jacob; a male given name from Arabic يَعْقُوب (yaʕqūb) [in turn from Classical Syriac ܝܥܩܘܒ, in turn from Hebrew… | Platts: (fr. عقب 'to strike the heel'; — to come close after; to follow'), prop. n. Jacob; James",
1987,اسباب,causes; means; motives,4.45,Kaikki+ReadUrdu,"causes, means, motives, appliance, materiel","(pl. of سبب sabab), s.m. pl. Causes, motives, means; resources; — s.m. sing. Implements, tools, instruments,… | also: plural formal of سَبَب (sabab — cause, reason)",
1988,اشتہار,advertisement; notification; poster,4.45,Kaikki+ReadUrdu,"advertisement, notification, poster, renown, reputation","n. advertisement, notification, poster, renown, reputation | Platts: s.m. Publication, divulging; publicity, public notice; notification, announcement, advertisement,…",
1989,بحریہ,Navy,4.45,Kaikki+ReadUrdu+word2word,navy,navy,Navy; pals; soften; Trouble; Our
1990,بیل,creeper; progeny,4.45,Kaikki+ReadUrdu,creeper; progeny,"n. creeper; progeny | Platts: s.m. The wood-apple or Bel-tree, Ӕgle marmelos, and its fruit: — bel-pāt, bel-pattar, s.m., bel-pattī, s.f.…",cow; Tinker; Bell; boots; Nice
1991,تہ,bottom; origin; intent,4.45,Kaikki+ReadUrdu,"origin, root; intent, meaning; bottom, underneath, depth, deepness","n. bottom, underneath, depth, deepness; intent, meaning; origin, root | Platts: [S. स्था; cf. H. thāh), s.f. Ground; site; floor; surface; bottom, underneath; foundation; depth; layer,…",
1992,جڑ,root; basis,4.45,Kaikki+ReadUrdu+word2word,root; basis; cause,n. root; basis; foundation | adj. lifeless; inert; senseless,root; nonchalant; act; starting; garbage
1993,حمل,transport; pregnancy,4.45,Kaikki+ReadUrdu+word2word,"Aries; pregnancy; transport, carriage, bearing","(inf. n. of حمل 'to bear or carry,' &c.), s.m. A burden, load; — gestation, pregnancy; the fruit (of the…",transport; transporting; holdin; vehicle; What
1994,راحت,relief; comfort,4.45,Kaikki+ReadUrdu,"reward; pleasure, joy; comfort, relief, respite, tranquillity","relief, comfort",
1995,رانی,queen,4.45,Kaikki+ReadUrdu+word2word,queen; a female; a weed plant; wild plant,"n. queen; the First Lady of a state, empire; an honorific for Hindu women | Platts: s.f. Queen, princess",queen; For; a; ?
1996,رشوت,bribes,4.45,Kaikki+ReadUrdu+word2word,bribe,"n. bribe | Platts: (for A. رشوة, v.n. fr. رشو 'to give a bribe'), s.f. A gift for corrupting a judge, a bribe: — rishwat-ḵẖor,…",corrupted; infected; permits; bribes; give
1997,سنگین,heavy; dense; thick,4.45,Kaikki+ReadUrdu,"bayonet; dense, thick; weighty, heavy","adj. stony, as stone; weighty, heavy; dense, thick | n. bayonet | Platts: adj. Stony, of stone, made of stone; hard; firm, solid; strong; thick, stout, close-woven; heavy, weighty;…",serious; machinery; catastrophic; GRAVE; HAYES
1998,شعیب,a male given name from Arabic; Shuaib,4.45,Kaikki+ReadUrdu,Shuaib; a male given name from Arabic,Shuaib; a male given name from Arabic,
1999,عملہ,an official; public officers; clerk,4.45,Kaikki+ReadUrdu,"materials; public officers; an official, clerk","n. an official, clerk; staff, operators, executors; public officers | Platts: (for A. عملة ʻamalat, pl. of ʻāmil, q.v.), s.m. pl. & sing. Workers, operators, executors; ministerial or…",US; saw; after; return; visit
2000,فاضل,in excess; excellent in learning; a learned man,4.45,Kaikki+ReadUrdu,"a learned man, an erudite person, a perfect or accomplished scholar; excellent; virtuous; excellent in learning, learned, erudite; perfect, accomplished; exceeding, being over and above, abundant, in excess, redundant, superfluous, supernumerary","adj. exceeding, being over and above, abundant, in excess, redundant, superfluous, supernumerary; excellent; virtuous; excellent in learning, learned, erudite; perfect, accomplished | n. excess, redundancy, superfluity; residue, remainder, surplus, balance; receipt in excess (of revenue, etc.);…; a learned man, an erudite person, a perfect or accomplished scholar | Platts: (act. part. of فضل 'to exceed'; 'to excel,'",
2001,فرعون,pharaoh,4.45,Kaikki+ReadUrdu,pharaoh; a haughty person,"n. pharaoh | Platts: s.m. Pharaoh (king of Egypt); — anyone inordinately proud, or insolent, or unbelieving; an audacious and…",
2002,قائل,acknowledging; agreeing; consenting,4.45,Kaikki+ReadUrdu,"acknowledging, agreeing, consenting","n. acknowledging, agreeing, consenting | Platts: (act. part. of قول 'to say; to speak,' &c.), part. adj. & s.m. Saying; confessing, acknowledging, owning;…",convince; persuaded; maybe; steal; To
2003,ماہی,fish,4.45,Kaikki+ReadUrdu,fish,"n. fish | Platts: s.f. A fish; (in Myth.) the fish on which the earth is supposed to rest: — māhī-pusht, adj. 'Fish-backed,'…",league; quarter; further; A; good
2004,معمول,action; established; operation,4.45,Kaikki+ReadUrdu,"action, operation; fixed allowance or gratuity; established, customary, wonted, usual","adj. made, prepared; acted upon; (grammar) governed; established, customary, wonted, usual | n. action, operation; usage, established custom, practice; habit; fixed allowance or gratuity | Platts: (pass. part. of عمل 'to 'make; to do, act,' &c.), part. adj. Made, prepared; acted upon; (in Gram.) governed;…",routine; normal; cash; paying; table
2005,مہنگائی,cost of living; inflation,4.45,Kaikki+ReadUrdu,cost of living; inflation,cost of living; inflation,
2006,وزیرستان,Waziristan,4.45,Kaikki+ReadUrdu+word2word,Waziristan (a mountainous region in northwestern Pakistan),Waziristan (a mountainous region in northwestern Pakistan),Lights; Waziristan; over; gentlemen
2007,پھینک,throw,4.45,ReadUrdu+word2word,,"human settlement in Phek district, Nagaland, India | also: infinitive of پھین٘کْنا (phẽknā — to throw)",throw; threw; Throw; tossed; rag
2008,کاغذ,paper; document,4.45,Kaikki+ReadUrdu+word2word,"newspaper; epistle, letter; paper, document",paper,paper; read; Food; trash; document
