rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
2009,تن,body; straw,4.43,Kaikki+ReadUrdu,body; straw; trunk,"n. body; straw; trunk | Platts: s.m. The body, person; one's own person, self: — tan-āsānī, s.f. Ease of body, bodily comfort, indulgence: —…",nowhere; middle; leave; Picked; drove
2010,جوں,louse,4.43,Kaikki+ReadUrdu,louse,louse,
2011,جیب,pocket,4.43,Kaikki+word2word,pocket,"s.f. The tongue ( = jībh, q.v.): — jīb-ćhilnī, s.f. A tongue-scraper",pocket; Hey; Get; afford; broad
2012,حراست,arrest; custody,4.43,Kaikki+ReadUrdu,"arrest, custody","n. arrest, custody | Platts: (for A. حراسة, inf. n. of حرس 'to take care of'), s.f. Watching, guarding; care, charge, custody; guard,…",Detain; detention; couple; week; Interpol
2013,خلق,world; creation,4.43,Kaikki+ReadUrdu,"creation, world; mankind, humanity","n. mankind, humanity; creation, world | Platts: (inf. n. fr. خلق 'to create,' &c.), s.f. Creating; — creation; mankind; people: — ḵẖalquʼl-lāh,…",
2014,درمیانی,middle; intermediate,4.43,Kaikki+ReadUrdu+word2word,middle; intermediate,"adj. middle; intermediate | Platts: (darmiyān+ī = S. इन्), adj. & s.m. Midmost, intermediate, intervening; middling, fair; interior, inner;…",backward; Dan; Middle; trade; Wall
2015,سٹیشن,station,4.43,ReadUrdu+word2word,,station,escorted; station; Will; be; to
2016,شاہراہ,main road; highway,4.43,Kaikki+ReadUrdu,"highway, main road, King's highway","highway, main road, King's highway",Van; Wyck; Expressway; Queensboro; Bridge
2017,صفر,zero,4.43,Kaikki+ReadUrdu+word2word,zero,"num. zero | n. nought, naught, cipher, zero",Two-seven-zero; three-zero-zero; zero; ones; among
2018,غزہ,Gaza,4.43,Kaikki+ReadUrdu,"Gaza (a city in the Gaza Strip, Palestine in the Levant; in full, Gaza City)","Gaza (a city in the Gaza Strip, Palestine in the Levant; in full, Gaza City)",Gazza; course; Harbor; set; Nogaza
2019,فاصلہ,distance; space,4.43,Kaikki+ReadUrdu+word2word,space; distance; interval,"n. distance; interval; space | Platts: (for A. فاصلة, fem. of fāṣil, act. part. of فصل 'to separate,' &c.), s.m. Separating; separation; intervening…",distance; same; close; perimeter; center
2020,لکھیں,Write,4.43,ReadUrdu+word2word,,plural perfective of لِکْھنا (likhnā — to write) | also: feminine of لِکْھنا (likhnā — to write),down; -; Write; pencil; write
2021,ماننا,to believe; to accept,4.43,Kaikki+ReadUrdu,"to believe; to accept, agree; to confess; admit","v. to believe; to accept, agree; to suppose, imagine | Platts: v.t. To respect, revere, esteem; to regard, heed, mind, attend to, observe, obey; to believe, trust, credit;…",probability; deal; acknowledge; power; 60
2022,مسلط,dominant; victor,4.43,Kaikki+ReadUrdu,"dominant, victor, subdued; imposed (of a person over another)","adj. imposed (of a person over another); dominant, victor, subdued | Platts: (pass. part. of سلط 'to cause to overcome or prevail, or have power or dominion' (over), ii of سلط 'to…",
2023,مشاورت,counseling,4.43,Kaikki+ReadUrdu,counseling,"n. counseling | Platts: (for A. مشاورة, inf. n. of شاور 'to consult with,' iii of شار (for شور) 'to exhibit or display' (a thing)),…",convened; council; has; war; Prince
2024,معذرت,sorry; excuse me,4.43,Kaikki+ReadUrdu+word2word,"apologies; excuse me; apology, sorry; excuse","n. apology, sorry; excuse; pardon (ie. a rejection of an invite or offering) | interj. apologies; excuse me | Platts: (for A. معذرة, inf. n. and v.n. of عذر 'to excuse'), s.f. Excuse, apology; plea (i.q. ʻuẕr, q.v.)",Sorry; sorry; rising; -Sorry; Forgive
2025,وضع,form; manner,4.43,Kaikki+ReadUrdu,manner; mode; type; kind; form; shape; appearance,"n. making; devising; forming; invention; shape; appearance; manner; mode | Platts: (inf. n. of وضع 'to place,' &c.), s.f. Placing, fixing, laying, laying down, founding, establishing; making,…",devising; strategy; Even; so; `
2026,پٹی,strip; band,4.43,Kaikki+ReadUrdu+word2word,"bandage; bracelet; band, strip","bandage; band, strip; bracelet",belt; strip; tourniquet; apply; today
2027,کالی,a black woman; ink,4.43,Kaikki+ReadUrdu,ink; Kali; a black woman; a woman of dark complexion,"name: Kali; a female given name, Kali, from Sanskrit | n. ink; a black woman; a woman of dark complexion | Platts: (fem. of काल; and of H. kālā), adj. f. Black, &c. ( = kālā, q.v.); — s.f. Black colour; blacking; ink; a…",black; vile; squeeze; All; miss
2028,گرما,summer; the hot season,4.43,Kaikki+ReadUrdu+word2word,"summer, the hot season","n. summer, the hot season | Platts: s.m. (uninflec.) Heat, warmth, sultriness; the hot season, summer: — mausim-ě-garmā, The hot season, summer",summer; might; talk; vacation; guys
2029,ابا,father,4.42,Kaikki+ReadUrdu+word2word,father,"n. father | Platts: s.m. Denying, refusing; denial: — ibā karnā, v.t. To refuse, deny",Father; robe; poisoned; alone; God
2030,امانت,lost and found; trust,4.42,Kaikki+ReadUrdu,lost and found; safety; security; honesty; integrity; trustworthiness,"n. trust; deposit or possession entrusted to someone for safekeeping.; lost and found; a trust (fund setup for a beneficiary) | Platts: (for A. امانة), s.f.Security, safety, freedom from fear, protection, safeguard, safe-conduct ( = amān)…",
2031,اوسط,average,4.42,ReadUrdu+word2word,,"(rt. وسط), adj. Middle, middling, intervening, intermediate; average; — s.m. (f.?), Middle, medium, mean,…",average; JUMPS; BIGGEST; COMING; FRANCISCO
2032,بائبل,the Bible,4.42,Kaikki+ReadUrdu+word2word,the Bible,the Bible,Bible; My; my; Scriptures; half
2033,بو,smell; stink,4.42,Kaikki+ReadUrdu,"stink, stench; smell, odor, scent","n. smell, odor, scent; stink, stench | Platts: s.f. Odour, scent, smell; trace, soupçon, small portion, particle (in India, bo commonly signifies a bad…",
2034,تقدیر,destiny; fate,4.42,Kaikki+ReadUrdu+word2word,fate; destiny; predestination,"destiny, fate",It; destiny; s; yours; been
2035,توحید,monotheism,4.42,Kaikki+ReadUrdu,monotheism,n. monotheism | Platts: s.f. Declaring (God) to be one alone; believing in the unity of God; unity; unitarianism,
2036,درآمد,import,4.42,ReadUrdu+word2word,,import,import; BAER; needs; imported; Rocky
2037,فرزند,child; son or daughter,4.42,Kaikki+ReadUrdu,child; offspring; son or daughter,"n. child; offspring; son or daughter | Platts: s.m. & f. Offspring, child, a son, a daughter: — farzand-ě-ḵẖalaf, s.m. A favourite son…",
2038,قابض,occupier; possesser,4.42,Kaikki+ReadUrdu,"possesser; occupier, seizer","adj. occupier, seizer; possesser | Platts: (act. part. of قبض 'to take, seize, grasp,' &c.), part. adj. & s.m. Taking, seizing, grasping, holding,…",
2039,لانا,to bring,4.42,Kaikki+ReadUrdu,to bring,"v. to bring | Platts: (contrac. of le-ānā, lit. 'having taken to come, or to take and come'), v.t. To bring, fetch; to bring…",HASSASINS; LAIR; found; brought; He
2040,لکھنا,to write,4.42,Kaikki+ReadUrdu,to name; to write; to destine,to write,Considering; saves; cat; editorial; puff
2041,لہجہ,accent,4.42,Kaikki+ReadUrdu,"pitch, tune; style (of poetry); accent (ie. pronunciation)","tone, accent",hard; dialect; translate; speak; may
2042,میانوالی,Mianwali,4.42,Kaikki+ReadUrdu,"Mianwali (a city in Mianwali district, province of Punjab, Pakistan)","Mianwali (a city in Mianwali district, province of Punjab, Pakistan)",
2043,ناتھ,lord; patron,4.42,Kaikki+ReadUrdu,lord; master; patron,lord; protector; patron,
2044,نصرت,help; victory,4.42,Kaikki+ReadUrdu,"victory; help, assistance","n. help, assistance; victory | Platts: (for A. نصرة, v.n. fr. نصر; see naṣr), s.f. Assistance, efficient aid; defence; — victory: — nuṣrat-āyāt,…",
2045,ولایت,state; government,4.42,Kaikki+ReadUrdu,"Kabulistan; Persia; dominion, government, jurisdiction; province, state, realm, inhabited country or region","n. province, state, realm, inhabited country or region; dominion, government, jurisdiction; a foreign country, especially one in the West (Europe and North America) | Platts: (for A. ولاية, inf. n. of وَلِيَ 'to be master (of),' &c.), s.f. Being master of, possessing, governing,…",
2046,کمزوری,weakness,4.42,Kaikki+ReadUrdu+word2word,weakness,weakness,intimate; weakness; Something; Marvin; hurts
2047,کیمیائی,chemical; chemo-,4.42,Kaikki+ReadUrdu,"chemical, chemo-","chemical, chemo-",
2048,ہلاکت,death; destruction,4.42,Kaikki+ReadUrdu,death; fatigue; destruction; extermination,"n. death; destruction; extermination; fatigue | Platts: (for A. هلاکة, abst. s. fr. the preceding), s.f. Perdition, ruin, destruction; death; — execution…",occur; killing; does; quite; war
2049,انگلی,finger,4.41,Kaikki+ReadUrdu,finger,"n. finger | Platts: s.f. Finger, finger's breadth: — unglī uṭhānā, To raise the finger; to point the finger (at); to make a sign;…",push; toe; Go; Give; single
2050,ایشیائی,Asian,4.41,Kaikki+ReadUrdu,Asian,Asian,
2051,بشیر,a male given name; from Arabic,4.41,Kaikki+ReadUrdu,"a surname, Bashir or Basheer, from Arabic; a male given name, Bashir or Basheer, from Arabic","name: a male given name, Bashir or Basheer, from Arabic; a surname, Bashir or Basheer, from Arabic | Platts: s.m. Messenger of glad tidings (bashārat)",
2052,توڑنے,break,4.41,ReadUrdu+word2word,,"infinitive indirect of تورْنا (tornā — to break, snap)",break; breaking; articulate; acceleration; Negative
2053,خطہ,region,4.41,Kaikki+ReadUrdu,"country; region, area; zone; district","region, territory",
2054,خودکشی,suicide,4.41,Kaikki+word2word,suicide,,suicides; suicide; continue; swear; body
2055,دیکھئے,See,4.41,ReadUrdu+word2word,,"infinitive of دیکْھنا (dekhnā — to look, see, watch)",See; ?
2056,سایہ,shadow,4.41,ReadUrdu+word2word,end; arrow; evening,"shadow, shade; protection",shadow; Look; he; s; power
2057,لطف,enjoyment; pleasure,4.41,Kaikki+ReadUrdu+word2word,"kindness, favour; enjoyment, pleasure","n. enjoyment, pleasure; kindness, favour | Platts: (inf. n. of لطف; cf. lat̤āfat), s.m. Delicacy; refinement; elegance, grace, beauty; the beauty or best (of a…",meal; Enjoy; enjoying; pleasures; enjoyed
2058,لہر,wave,4.41,ReadUrdu+word2word,,wave,Crime; wave; Gotham; in
2059,معتبر,reliable; credible,4.41,Kaikki+ReadUrdu,"credible, reliable","adj. credible, reliable | Platts: (pass. part of اعتبر 'to hold in high estimation or regard,' &c., viii of عبر 'to study; to examine; to try,'…",
2060,ملکہ,queen,4.41,Kaikki+ReadUrdu+word2word,queen,queen,Queen; Victoria; accent; Her; queens
2061,ناممکن,impossible,4.41,Kaikki+ReadUrdu+word2word,impossible,impossible,impossible; Aim; done; Impossible; Mission
2062,پختہ,firm; strong,4.41,Kaikki+ReadUrdu,"mature; cooked, ripe; firm, strong, sturdy","adj. firm, strong, sturdy; cooked, ripe; mature | Platts: part. adj. Dressed, cooked; baked (as brick, &c.); ripe, matured, mature; shrewd, knowing, expert. skilful,…",
2063,یادگار,memorable; monument,4.41,Kaikki+ReadUrdu+word2word,"remembrance; memoir, monument; keepsake, souvenir","memorial, memorable",souvenir; YOU; monument; memorable; SEEK
2064,یروشلم,Jerusalem,4.41,Kaikki+ReadUrdu+word2word,"Jerusalem (a district of Israel, Palestine); Jerusalem (a city in Israel; a city in Palestine)","Jerusalem (a city in Israel; a city in Palestine); Jerusalem (a district of Israel, Palestine)",They; Jerusalem; loose; set; hell
2065,یہود,Jewry,4.41,Kaikki+ReadUrdu,Jewry,"n. plural of یَہُودِی (yahūdī); Jewry | Platts: s.m. A Jew, a Hebrew. | also: plural formal of یَہُودی (yahūdī — Jew)",Jews; Damn; !; without; Where
2066,احاطہ,fence; enclosure,4.40,Kaikki+ReadUrdu,"bawn, enclosure, fence, limitation, mew, pale, parvis, sept, yard","n. bawn, enclosure, fence, limitation, mew, pale, parvis, sept, yard | Platts: s.m. Surrounding, enclosing; enclosed space; enclosure; premises; precincts; division of territory, province;…",cover; Cover; COVER; covered; flour
2067,اصغر,junior,4.40,Kaikki+ReadUrdu,junior,"adj. junior | Platts: adj. compar. & superl. (of صغير ṣag̠īr), Less, least, smallest; very little; — the minor term in a logical…",
2068,ایجنٹ,agent,4.40,Kaikki+ReadUrdu+word2word,agent,agent,agent; Agent; Harris; An; Chicago
2069,بدنام,infamous,4.40,Kaikki+ReadUrdu+word2word,infamous,infamous,endangered; demonize; infamous; joining; satellite
2070,بھلائی,goodness,4.40,ReadUrdu+word2word,,goodness; welfare,good; faith; generally; gave; She
2071,بیش,more; greater,4.40,Kaikki+ReadUrdu,"more, greater; excess, too much, a lot","adj. More; greater; good, proper, well; better, superior, excellent, preferable; elegant…",
2072,سمندری,Samundri,4.40,Kaikki+ReadUrdu,"Samundri (a city in Faisalabad district, Punjab, Pakistan)","Samundri (a city in Faisalabad district, Punjab, Pakistan)",DOD; -Listen; 2000; 2001; sea
2073,سوری,Syrian,4.40,Kaikki+ReadUrdu,Syrian,"adj. Syrian | n. Syrian (person) | Platts: s.m. The sun; a wise or learned man, a sage, a teacher ( = sūra)",Sorry; Fucking; checkpoints; liked; lead
2074,عادی,normal,4.40,Kaikki+ReadUrdu,usual; common; normal,"adj. normal; habitual; customary | Platts: (rel. n. fr. ʻādat, q.v.), adj. Accustomed, habituated, addicted (to)…",junkie; thief; everybody; Just; not
2075,عاشق,lover,4.40,Kaikki+ReadUrdu,"lover; fondness, affection",lover,
2076,مانگنے,ask,4.40,ReadUrdu+word2word,,infinitive indirect of مان٘گْنا (māṅgnā — to ask for),pains; gains; ask; solve; Great
2077,متن,Text,4.40,ReadUrdu+word2word,,"(inf. n. of متن 'to strike,' &c.), s.m. Text (of a book); — middle (of a road, or book, or piece of cloth,…",text; punch; code; gonna; They
2078,مصری,Egyptian,4.40,Kaikki+ReadUrdu+word2word,Egyptian,Egyptian; a kind of sugar candy,EDS; Egyptian; carriers; Seems; probably
2079,نعت,naat,4.40,Kaikki+ReadUrdu,"naat, poem in praise of Holy Prophet Muhammad","n. naat, poem in praise of Holy Prophet Muhammad. | Platts: (inf. n. of نعت 'to describe,' &c.), s.f. A description; an epithet; a descriptive epithet or phrase, a…",
2080,ٹن,ton,4.40,ReadUrdu+word2word,,ton,tin; making; foil; hat; ton
2081,ہجوم,crowd; mob,4.40,Kaikki+ReadUrdu+word2word,"crowd, mob; horde, throng; attacking, crowding","n. crowd, mob; attacking, crowding; horde, throng | Platts: corr. hajūm (inf. n. of هجم 'to rusb (upon); to attack,' &c.; see hajm), s.m. Rushing (upon, or at, -par);…",control; Crowded; Crowd; crowds; usually
2082,آدھا,half,4.39,Kaikki+ReadUrdu+word2word,half,adj. half | n. half,half; meter; thick; eight; high
2083,تائید,support; help,4.39,Kaikki+ReadUrdu+word2word,"corroboration; help; aid, support; favour (ie. support)","s.f. Strengthening; corroboration, confirmation; assisting; assistance, help, aid, support; a written voucher…",supported; fully; Our; position; is
2084,تلاوت,recitation; tilawa,4.39,Kaikki+ReadUrdu,"tilawa, recitation (of the Holy Quran)","n. tilawa, recitation (of the Holy Quran) | Platts: (for A. تلاوة, inf. n. of تلو), s.f. Reading (particularly the Qorʼān); meditation",Scriptures; understanding; repeat; words; They
2085,تلخ,bitter; distasteful,4.39,Kaikki+ReadUrdu+word2word,"bitter, distasteful","bitter, distasteful",bitter; sweet; having; among; knowledge
